i,j,x,y,z,g,f
0,0,0.9667890003352174,0.44632527318359916,0.01741655535800132,0.001830854328653336,50.495201065994706
0,0,0.9398763073901264,0.5864052973283597,0.6748478466731052,0.00025948263099045954,11.373154503196831
0,0,0.7688161234638783,0.2444416776094866,0.040505881509343866,0.0015986681627489386,38.02723564621515
0,0,0.35262807594115186,0.6270486602887768,0.6196575381525791,0.00038225381354574633,11.79180446173676
0,0,0.19125974093583234,0.12326883999180076,0.02447259268204003,0.0010248279271490408,19.574872628076296
0,0,0.9652525453070535,0.07391665816741422,0.545677303695619,0.0009852072621157882,9.08532821232184
0,0,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,7.845437983247045
0,0,0.5608682349506534,0.6481878918364998,0.4862260076528533,0.0007749543801416684,13.943540076677014
0,0,0.2566606001475969,0.9341803430619232,0.45885413928172863,0.0011073062931320217,20.75349125463715
0,0,0.029106570646619687,0.5130209065219943,0.015722435043565706,0.00037316001243163123,11.490280960857014
0,0,0.47809865609393226,0.38357396636487046,0.06363344665968142,0.001216304165449032,23.153028643799736
0,0,0.17236319150454157,0.5617569350670535,0.15280326438588923,0.001880883460922827,55.40532927154846
0,0,0.7732701718045771,0.9573637911259114,0.14981548677233456,0.0006802461457466274,14.022576088756503
0,0,0.04919372798568202,0.28401585784377514,0.8084473800644477,0.00043695176702868263,11.95794178182462
0,0,0.16302480956368176,0.955171469145371,0.16300588608815259,0.0016843896588873404,41.38899597854664
0,0,0.0506521782090894,0.39232169305247,0.3560963789440556,0.0007492448062258623,13.796829495697063
0,0,0.818298426147088,0.48117555905041093,0.7850613866271795,0.0009945962380868056,18.478039316058574
0,0,0.8191705667895604,0.8827519226690503,0.44520043370284323,0.001584020835805714,36.918664720645104
0,0,0.8165937486551205,0.3027221264860823,0.1326379075638369,0.0004526815354154782,11.90188514708857
0,0,0.4416991956634205,0.12827273294109984,0.5345011503403043,0.0016759002066931406,7.797340388228706
0,0,0.4903491414565705,0.8195566616847859,0.6598277063140241,0.001317981759188212,27.912620418344964
0,0,0.3518954359522176,0.7056323595578415,0.8118411778938908,0.00039862221108963336,11.864467771048021
0,0,0.9089107129243953,0.27663706356444995,0.1632980307895461,0.001696910413869536,43.295121791294456
0,0,0.7229267000425961,0.7956267718160147,0.4522039576133881,0.0002344703819538278,10.948811508528765
0,0,0.40129061976081504,0.057257942449945615,0.29327216889983526,0.00017218973053130515,8.897176375184575
0,0,0.5116476935247027,0.09679112095286978,0.9334973903714066,0.0014288358501864126,7.305397899430145
0,0,0.3238161663902425,0.9456005593108074,0.07556532829351627,0.000589114892686626,12.446137069382209
0,0,0.08226964996714008,0.43204121544964863,0.20987780481785334,0.0008536286068688629,15.282994911912724
0,0,0.7078113124339408,0.8884798083079974,0.5055126168129169,0.0016552099430214543,40.408010294005045
0,0,0.3676419676223015,0.8600993112700397,0.5198838338313858,0.0014345894061046087,30.630978234117425
0,0,0.18294301921888953,0.5886666924597863,0.30875928722104196,0.0016444176492819412,39.176149869565904
0,0,0.5389973403627415,0.5045914311513,0.7755919524384742,0.0011431582778515547,21.52705149472184
0,0,0.34042043236897573,0.13962353183024956,0.6282609305786266,0.0018581578163457228,7.822572528799147
0,0,0.8439154680863321,0.0790522874642965,0.33203235297883643,0.00010324211097997358,9.285776124100718
0,0,0.6779502264426379,0.641897315507712,0.7603296871049905,0.00038172046571603046,11.867872076200038
0,0,0.22486335508161934,0.4384446547741199,0.7393576073733485,0.0004935261051821898,12.520204890274947
