	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
10	300	2050.7352992855826	0.0	5.0	14.0	232.03978976550067	449.73553758827495	1600.9997616973073	0.736000894563187	0.0	-0.005678226893980972	-0.0064690989586401034	0.010091496606713473	-0.005678226893980972	-0.0064690989586401034	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	303.84987384975915	0.8899999999999881	0.3399999999999936	0.5599999999999913	0.5	1.0	0.0	0.0	0.34424778761061947	0.0	0.0	0.9980624704898645	0.0011808143188104824	0.0007567151913249232
11	330	2037.4527504993562	0.0	5.0	14.0	248.4826935357311	447.43651154059495	1590.0162389587638	0.7350604270567009	0.0	-0.008035488034699587	-0.009065120725216253	0.009322117873785613	-0.008035488034699587	-0.009065120725216253	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	334.06178971147665	0.8899999999999892	0.3399999999999931	0.5599999999999901	0.5	1.0	0.0	0.0	0.347114556416882	0.0	0.0	0.9991879337214773	0.0004951132896731381	0.00031695298885119224
12	360	2010.1392024980426	0.0	5.0	14.0	259.2073025748356	441.96777193684323	1568.1714305611965	0.7343870568743986	0.0	-0.0022236763442302476	-0.010188964558548345	0.010626004794444982	-0.0022236763442302476	-0.010188964558548345	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	363.91045823830314	0.889999999999993	0.3399999999999925	0.5599999999999885	0.5	1.0	0.0	0.0	0.34941763727121466	0.0	0.0	0.9996612254021268	0.00020647646437107147	0.0001322981335045133
13	390	1997.0273331137473	0.0	5.0	14.0	271.1987304405186	439.61515503045706	1557.4121780832907	0.7337595797758811	0.0	-0.003963767026081424	-0.011690741567514843	0.009988224847764527	-0.003963767026081424	-0.011690741567514843	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	393.72705064621107	0.889999999999996	0.339999999999992	0.5599999999999873	0.5	1.0	0.0	0.0	0.3459983831851253	0.0	0.0	0.9998580871938514	8.649717495443125e-05	5.541563119543055e-05
14	420	1987.6362056864043	0.0	5.0	14.0	283.67552909833785	438.0400898040727	1549.5961158823293	0.7332506570429828	0.0	-0.011638117764657488	-0.008643830658163962	0.004557183174666997	-0.011638117764657488	-0.008643830658163962	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	423.91320202102304	0.8899999999999987	0.33999999999999153	0.5599999999999863	0.5	1.0	0.0	0.0	0.347244094488189	0.0	0.0	0.9999404812639764	3.6284570083523994e-05	2.3234165938862743e-05
15	450	1983.9815074789653	0.0	5.0	14.0	297.8345497357259	437.66359071480673	1546.3179167641606	0.7327998954196332	0.0	-0.010455045514749222	-0.00995056986042896	-0.00021481359869884514	-0.010455045514749222	-0.00995056986042896	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	453.7962703636384	0.8900000000000015	0.3399999999999911	0.5599999999999852	0.5	1.0	0.0	0.0	0.34686064318529863	0.0	0.0	0.9999750354658792	1.5224286899077358e-05	9.740247221947952e-06
16	480	1954.519318235449	0.0	5.0	14.0	301.8330663879472	431.5604845432664	1522.9588336921854	0.7320171129271436	0.0	-0.004024029650989988	-0.0029741203939111487	-0.0005512679783433045	-0.004024029650989988	-0.0029741203939111487	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	483.9528821515488	0.8900000000000052	0.3399999999999905	0.5599999999999836	0.5	1.0	0.0	0.0	0.34609720176730485	0.0	0.0	0.9999896451917777	6.312508851872732e-06	4.042299369511749e-06
17	510	1945.5626237215156	0.0	5.0	14.0	312.57052402198184	429.9781776610872	1515.584446060429	0.7312234396288954	0.0	-0.0073531838144595095	-0.0033000101209707893	0.0022423275416238848	-0.0073531838144595095	-0.0033000101209707893	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	513.9462227992965	0.8900000000000082	0.33999999999999	0.5599999999999824	0.5	1.0	0.0	0.0	0.3454675231977159	0.0	0.0	0.9999956616896761	2.6445937479502485e-06	1.6937165757298543e-06
18	540	1943.1479092183604	0.0	5.0	14.0	323.6930715060739	429.79869859138626	1513.3492106269753	0.7306619355139204	0.0	-0.007563177351676208	-0.002833498874679208	0.0024967021742390866	-0.007563177351676208	-0.002833498874679208	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	543.863102016375	0.8900000000000109	0.33999999999998953	0.5599999999999813	0.5	1.0	0.0	0.0	0.35041551246537395	0.0	0.0	0.9999981858428879	1.1062203049596469e-06	7.079368082871763e-07
19	570	1945.3009892372445	0.0	5.0	14.0	334.7928863668224	430.5609086927332	1514.7400805445097	0.7304048492391831	0.0	-0.005389030875562942	-0.0015420377426953228	0.0023064626660959857	-0.005389030875562942	-0.0015420377426953228	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	573.8925604677016	0.8900000000000133	0.33999999999998914	0.5599999999999803	0.5	1.0	0.0	0.0	0.3515151515151515	0.0	0.0	0.9999992392130407	4.6397349776645605e-07	2.968134609235768e-07
