"id","k1","k2","k3","k4","Eucl","Eucl_alive","Eucl_apoptotic","Eucl_necrotic","DTW","DTW_alive","DTW_apoptotic","DTW_necrotic","l1","l1_alive","l1_apoptotic","l1_necrotic"
20,0.01,0.01,0.12,0.002,57.9102902736153,52.8583656670365,1.5599684145925,3.49195619198634,285.793374644302,259.452530929532,5.98240104772556,20.3584426670449,300.022065871449,270.833716024217,8.82990718018672,20.3584426670449
21,0.01,0.01,0.23,1e-04,10.3723949528996,5.3714982628968,1.50894049801648,3.49195619198634,58.8028419355951,31.0455875000187,7.39881176853137,20.3584426670449,59.4914999667841,31.3302640642022,7.80279323553696,20.3584426670449
22,0.01,0.01,0.23,0.000311111111111111,11.1384240214031,6.14778825420713,1.49867957520964,3.49195619198634,61.349000100397,34.2102219174237,6.78033551592842,20.3584426670449,63.9850670637261,35.9250388726361,7.70158552404509,20.3584426670449
23,0.01,0.01,0.23,0.000522222222222222,11.8706687208853,6.89368219351757,1.48503033538137,3.49195619198634,65.7460059708769,38.2793550214255,7.10820828240639,20.3584426670449,68.2877166965277,40.3683452619339,7.56092876754888,20.3584426670449
24,0.01,0.01,0.23,0.000733333333333333,13.1614870378694,8.24196489846782,1.42756594741526,3.49195619198634,74.0233615427379,47.092407486123,6.57251138957,20.3584426670449,76.3398272571478,48.700105292023,7.28127929807982,20.3584426670449
25,0.01,0.01,0.23,0.000944444444444444,16.784073957053,11.8743700430161,1.41774772205056,3.49195619198634,92.3497281038295,65.5653704625906,6.42591497419396,20.3584426670449,96.2519039225275,68.6444785872088,7.24898266827369,20.3584426670449
26,0.01,0.01,0.23,0.00115555555555556,20.9018412860506,15.9662677038568,1.44361739020751,3.49195619198634,110.204528755761,84.0772330475098,5.76885304120624,20.3584426670449,118.155733794993,90.2163908411924,7.58090028675593,20.3584426670449
27,0.01,0.01,0.23,0.00136666666666667,26.7691936740463,21.8603602812462,1.41687720081372,3.49195619198634,138.489918838231,112.37347075574,5.75800541544646,20.3584426670449,148.245477013323,120.43669616808,7.45033817819826,20.3584426670449
28,0.01,0.01,0.23,0.00157777777777778,34.1784430223987,29.2834620114519,1.4030248189605,3.49195619198634,175.039950780475,149.10469713309,5.57681098033966,20.3584426670449,186.232542277894,158.228399026798,7.64570058405106,20.3584426670449
29,0.01,0.01,0.23,0.00178888888888889,44.0507039138814,39.1432177524846,1.4155299694105,3.49195619198634,222.05821405149,196.08701176943,5.6127596150148,20.3584426670449,234.548346920233,206.296541396798,7.89336285639077,20.3584426670449
30,0.01,0.01,0.23,0.002,57.4906750397138,52.5349937632645,1.46372508446301,3.49195619198634,284.122483892768,258.002097349168,5.76194387655459,20.3584426670449,297.891414604323,269.259580550146,8.2733913871325,20.3584426670449
31,0.01,0.01,0.34,1e-04,10.3691163040488,5.35086022281835,1.52629988924411,3.49195619198634,58.711021347608,30.7522752916884,7.60030338887471,20.3584426670449,59.5253067978788,31.2715747500938,7.89528938074005,20.3584426670449
32,0.01,0.01,0.34,0.000311111111111111,11.0227232797144,6.06952015724847,1.46124693047954,3.49195619198634,60.9724679840823,33.6237368578523,6.9902884591851,20.3584426670449,63.3666509994001,35.57429406144,7.43391427091518,20.3584426670449
33,0.01,0.01,0.34,0.000522222222222222,12.17332456707,7.20107275987524,1.48029561520845,3.49195619198634,67.5840123453399,40.148874828863,7.07669484943191,20.3584426670449,70.1026467357725,42.1713367941176,7.57286727460989,20.3584426670449
34,0.01,0.01,0.34,0.000733333333333333,13.7459837232432,8.79006494624706,1.46396258500984,3.49195619198634,77.059243745539,50.1846286633058,6.51617241518822,20.3584426670449,79.6894314880091,51.809045823508,7.52194299745611,20.3584426670449
35,0.01,0.01,0.34,0.000944444444444444,16.9081261443248,11.9825060923344,1.43366386000409,3.49195619198634,92.716313920075,66.2242370449104,6.13363420811957,20.3584426670449,97.0918130956704,69.3308344792415,7.40253594938391,20.3584426670449
36,0.01,0.01,0.34,0.00115555555555556,21.1193693766961,16.2249526200362,1.40246056467356,3.49195619198634,112.437551041407,86.2384262438869,5.8406821304752,20.3584426670449,120.062444712947,92.3996968608692,7.30430518503275,20.3584426670449
37,0.01,0.01,0.34,0.00136666666666667,27.3461989620116,22.4072193326365,1.44702343738875,3.49195619198634,141.836324099636,115.760844503961,5.71703692862969,20.3584426670449,151.985516602724,123.952047924853,7.6750260108259,20.3584426670449
38,0.01,0.01,0.34,0.00157777777777778,34.0267817378068,29.1337265674359,1.40109897838459,3.49195619198634,174.159133558536,148.208913509196,5.59177738229446,20.3584426670449,185.661663464118,157.800239104798,7.50298169227457,20.3584426670449
39,0.01,0.01,0.34,0.00178888888888889,45.2389793856011,40.318381928639,1.42864126497567,3.49195619198634,227.414061380055,201.409395664746,5.64622304826401,20.3584426670449,240.45493471445,212.095712097244,8.00077995016111,20.3584426670449
40,0.01,0.01,0.34,0.002,56.931719923476,51.9359777321323,1.50378599935736,3.49195619198634,281.811160405005,255.519433071385,5.93328466657443,20.3584426670449,295.82178675768,266.798296846584,8.66504724405122,20.3584426670449
41,0.01,0.01,0.45,1e-04,10.4264241451162,5.39834251719412,1.53612543593575,3.49195619198634,59.11950969281,31.2306706972,7.53039632856506,20.3584426670449,59.8261410423611,31.592918711861,7.87477966345513,20.3584426670449
42,0.01,0.01,0.45,0.000311111111111111,10.9615305946921,5.97696509816846,1.49260930453729,3.49195619198634,60.298054095525,33.0607849150696,6.87882651341049,20.3584426670449,62.8402812915355,34.9405889260563,7.54124969843426,20.3584426670449
43,0.01,0.01,0.45,0.000522222222222222,11.9212613425541,6.92377097332897,1.50553417723884,3.49195619198634,65.8070124087748,38.5783958550506,6.87017388667921,20.3584426670449,68.4331530515456,40.4326228452722,7.64208753922852,20.3584426670449
44,0.01,0.01,0.45,0.000733333333333333,13.4894100316082,8.5135756626783,1.48387817694353,3.49195619198634,75.297700707924,48.3740316805116,6.56522636036744,20.3584426670449,77.887640974181,49.8876169987678,7.64158130836827,20.3584426670449
45,0.01,0.01,0.45,0.000944444444444444,16.6606648043397,11.7320770500905,1.43663156226286,3.49195619198634,91.157908065279,64.4342356912986,6.36522970693554,20.3584426670449,95.3295173299781,67.6840317754143,7.28704288751885,20.3584426670449
46,0.01,0.01,0.45,0.00115555555555556,21.7812149155905,16.8803090216513,1.40894970195288,3.49195619198634,115.359929392408,89.0937468625924,5.90773986277073,20.3584426670449,123.597231039569,95.9009365895274,7.33785178299654,20.3584426670449
47,0.01,0.01,0.45,0.00136666666666667,26.8720742966215,21.9587212837098,1.42139682092535,3.49195619198634,139.57097671338,113.499547464076,5.71298658225989,20.3584426670449,149.384310139951,121.493744165358,7.53212330754811,20.3584426670449
48,0.01,0.01,0.45,0.00157777777777778,34.2046259932526,29.2930559219832,1.41961387928311,3.49195619198634,174.319806538395,148.389938867691,5.57142500365875,20.3584426670449,185.880682859727,157.775094640446,7.74714555223618,20.3584426670449
49,0.01,0.01,0.45,0.00178888888888889,46.2292146870485,41.2784369462924,1.45882154876976,3.49195619198634,232.507718834335,206.511554151218,5.63772201607252,20.3584426670449,245.316141796588,216.814852868383,8.14284626115918,20.3584426670449
50,0.01,0.01,0.45,0.002,60.1081927990629,55.118988887173,1.49724771990352,3.49195619198634,297.790363232505,271.56890558732,5.86301497813992,20.3584426670449,311.711408950122,282.920157878096,8.43280840498069,20.3584426670449
51,0.01,0.01,0.56,1e-04,10.421125968725,5.3839921078054,1.54517766893322,3.49195619198634,59.0214859661417,31.0861426607014,7.57690063839532,20.3584426670449,59.7761335750188,31.4075190891741,8.01017181879982,20.3584426670449
52,0.01,0.01,0.56,0.000311111111111111,11.0885242442639,6.10040418027628,1.49616387200132,3.49195619198634,61.1534883476994,33.6988825459491,7.09616313470536,20.3584426670449,63.6031414784139,35.6543077573948,7.59039105397415,20.3584426670449
53,0.01,0.01,0.56,0.000522222222222222,11.9673351729344,7.03290970650709,1.44246927444094,3.49195619198634,66.0987429890647,38.865999917085,6.87430040493474,20.3584426670449,68.7465199437976,41.0142828529343,7.37379442381837,20.3584426670449
54,0.01,0.01,0.56,0.000733333333333333,13.9440881384314,9.01218974074157,1.43994220570346,3.49195619198634,78.368676172585,51.7535367480649,6.25669675747521,20.3584426670449,80.9383741972607,53.2851902873603,7.29474124285545,20.3584426670449
55,0.01,0.01,0.56,0.000944444444444444,16.364260961374,11.4520398916907,1.42026487769695,3.49195619198634,89.7483775388339,63.3041955474661,6.08573932432291,20.3584426670449,93.8829992342852,66.2012596082717,7.32329695896858,20.3584426670449
56,0.01,0.01,0.56,0.00115555555555556,20.9522416363715,16.0692834534443,1.39100199094085,3.49195619198634,111.068958033537,84.9038638376345,5.80665152885715,20.3584426670449,118.664723076485,90.9872480770969,7.31903233234318,20.3584426670449
57,0.01,0.01,0.56,0.00136666666666667,26.278882734332,21.4210697765145,1.36585676583118,3.49195619198634,136.352956792809,110.348795809897,5.64571831586708,20.3584426670449,145.584802784744,117.97952274942,7.24683736827883,20.3584426670449
58,0.01,0.01,0.56,0.00157777777777778,35.5540694559822,30.6340444782524,1.42806878574343,3.49195619198634,182.533826560862,156.56344194029,5.61194195352666,20.3584426670449,193.750555305534,165.61200638745,7.78010625103956,20.3584426670449
59,0.01,0.01,0.56,0.00178888888888889,46.9916528217041,42.0417050623665,1.45799156735124,3.49195619198634,236.589861097445,210.535836000182,5.69558243021781,20.3584426670449,249.527609186779,220.897167704519,8.271998815215,20.3584426670449
60,0.01,0.01,0.56,0.002,56.0797778647327,51.0890669221508,1.49875475059559,3.49195619198634,276.745137361636,250.490891590674,5.89580310391693,20.3584426670449,290.659693234588,261.798771859458,8.50247870808486,20.3584426670449
61,0.01,0.01,0.67,1e-04,10.4476587961753,5.44543783785051,1.51026476633843,3.49195619198634,59.2660441717019,31.4380420378901,7.46955946676683,20.3584426670449,59.9893321898393,31.8581542128547,7.77273530993966,20.3584426670449
62,0.01,0.01,0.67,0.000311111111111111,11.2025170751235,6.22820120172903,1.48235968140813,3.49195619198634,62.143364479726,34.6600948227593,7.12482698992184,20.3584426670449,64.2132343281964,36.2694696588648,7.58532200228665,20.3584426670449
63,0.01,0.01,0.67,0.000522222222222222,12.1937649985882,7.20340486117975,1.49840394542208,3.49195619198634,67.122946168704,39.8821236322152,6.88237986944389,20.3584426670449,70.2498650134287,42.1730929931355,7.71832935324824,20.3584426670449
64,0.01,0.01,0.67,0.000733333333333333,13.2882237381645,8.34339208374124,1.45287546243694,3.49195619198634,74.8035619472231,47.8333623868723,6.61175689330591,20.3584426670449,77.2489889118709,49.3944175248283,7.49612871999764,20.3584426670449
65,0.01,0.01,0.67,0.000944444444444444,16.6587153405303,11.7440025338207,1.42275661472323,3.49195619198634,91.3943942986467,64.8462591612302,6.18969247037163,20.3584426670449,95.592462929266,67.9634767046394,7.2705435575817,20.3584426670449
66,0.01,0.01,0.67,0.00115555555555556,21.1519770024192,16.2410925790216,1.41892823141126,3.49195619198634,112.656262003316,86.5167203532777,5.78109898299294,20.3584426670449,119.881181848015,92.043904226216,7.4788349547539,20.3584426670449
67,0.01,0.01,0.67,0.00136666666666667,27.2252754018025,22.3229612618915,1.41035794792468,3.49195619198634,141.629207497711,115.597598912315,5.67316591835073,20.3584426670449,151.500995229392,123.537427867722,7.60512469462566,20.3584426670449
68,0.01,0.01,0.67,0.00157777777777778,34.6532390923074,29.7360850323332,1.42519786798779,3.49195619198634,176.472253953571,150.511178536411,5.60263275011476,20.3584426670449,188.386543349795,160.171532843069,7.85656783968041,20.3584426670449
69,0.01,0.01,0.67,0.00178888888888889,45.0133611173422,40.0868177958499,1.43458712950604,3.49195619198634,225.917209401758,199.961208780396,5.59755795431785,20.3584426670449,238.540256966481,210.083078053456,8.09873624597975,20.3584426670449
70,0.01,0.01,0.67,0.002,59.5526742160577,54.5664426195615,1.49427540450993,3.49195619198634,295.731843993984,269.400531255198,5.97287007174143,20.3584426670449,309.61280556789,280.719407247867,8.53495565297787,20.3584426670449
71,0.01,0.01,0.78,1e-04,10.3470336266596,5.36970862443449,1.48536881023874,3.49195619198634,58.5346829326526,31.0832528741775,7.09298739143009,20.3584426670449,59.3191344775932,31.3721069043696,7.58858490617872,20.3584426670449
72,0.01,0.01,0.78,0.000311111111111111,11.221743535694,6.22579153583616,1.50399580787148,3.49195619198634,62.2174554993854,34.5278621773371,7.33115065500329,20.3584426670449,64.5638120607317,36.3784618873345,7.82690750635224,20.3584426670449
73,0.01,0.01,0.78,0.000522222222222222,12.082855121524,7.11134054125839,1.4795583882793,3.49195619198634,66.9933892792941,39.6301962337623,7.00475037848686,20.3584426670449,69.6311267794876,41.7420525251355,7.53063158730722,20.3584426670449
74,0.01,0.01,0.78,0.000733333333333333,13.8191633081984,8.88508551383937,1.44212160237267,3.49195619198634,77.7510020973492,50.8924972440762,6.50006218622802,20.3584426670449,80.1125510788686,52.4302500285957,7.323858383228,20.3584426670449
75,0.01,0.01,0.78,0.000944444444444444,16.7645341384366,11.829673686204,1.44290426024623,3.49195619198634,92.651908967354,65.9110070123089,6.38245928800016,20.3584426670449,95.9340069258975,68.1958296766666,7.37973458218597,20.3584426670449
76,0.01,0.01,0.78,0.00115555555555556,21.5375116864764,16.6538657141183,1.39168978037178,3.49195619198634,114.209312599929,87.8939642396722,5.95690569321161,20.3584426670449,121.659936235391,94.0417956385726,7.25969792977302,20.3584426670449
77,0.01,0.01,0.78,0.00136666666666667,26.3283681086753,21.430927074563,1.40548484212588,3.49195619198634,137.292287509159,111.288291606957,5.64555323515734,20.3584426670449,146.919653645187,119.059519462791,7.50169151535101,20.3584426670449
78,0.01,0.01,0.78,0.00157777777777778,34.6302209291407,29.7141408412147,1.42412389593965,3.49195619198634,177.116405126543,151.245272473079,5.51268998641893,20.3584426670449,188.141116534993,160.091943212236,7.69073065571257,20.3584426670449
79,0.01,0.01,0.78,0.00178888888888889,44.8056899242664,39.8427425460532,1.47099118622689,3.49195619198634,224.686267232953,198.546106967305,5.78171759860263,20.3584426670449,237.646484779858,208.955697682027,8.33234443078623,20.3584426670449
80,0.01,0.01,0.78,0.002,56.7872547054168,51.7961094832436,1.49918903018684,3.49195619198634,280.622612011382,254.450549711271,5.81361963306629,20.3584426670449,294.706150342823,265.819517334973,8.52819034080551,20.3584426670449
81,0.01,0.01,0.89,1e-04,10.363729632671,5.3608451863516,1.51092825433308,3.49195619198634,58.6709844054922,30.8675083701664,7.44503336828082,20.3584426670449,59.3406728899513,31.1961830642676,7.78604715863881,20.3584426670449
82,0.01,0.01,0.89,0.000311111111111111,11.1155330430991,6.16763165343357,1.45594519767922,3.49195619198634,61.4236680284368,34.2572581817346,6.80796717965726,20.3584426670449,63.8936830280547,36.1220256127341,7.41321474827564,20.3584426670449
83,0.01,0.01,0.89,0.000522222222222222,12.042470708411,7.10773938828302,1.44277512814161,3.49195619198634,66.6627808182709,39.4514622754365,6.85287587578938,20.3584426670449,69.2575656164603,41.5152568540961,7.38386609531925,20.3584426670449
84,0.01,0.01,0.89,0.000733333333333333,13.2710013964174,8.32345781701476,1.45558738741629,3.49195619198634,74.3129053655476,47.3066999791714,6.64776271933133,20.3584426670449,76.5066918874694,48.7043749135262,7.44387430689828,20.3584426670449
85,0.01,0.01,0.89,0.000944444444444444,16.6817908101613,11.7456547239501,1.44417989422482,3.49195619198634,91.3513834063168,64.8956989607158,6.09724177855609,20.3584426670449,95.6233207845355,67.7785193783775,7.48635873911304,20.3584426670449
86,0.01,0.01,0.89,0.00115555555555556,21.6955994948787,16.748078707003,1.45556459588936,3.49195619198634,114.501499961789,88.1189724937077,6.02408480103654,20.3584426670449,122.188127824916,94.2735235016491,7.55616165622155,20.3584426670449
87,0.01,0.01,0.89,0.00136666666666667,26.9227625519196,22.0409244638033,1.38988189612988,3.49195619198634,140.320614709615,114.330564506099,5.63160753647135,20.3584426670449,149.974540608606,122.153105740064,7.46299220149736,20.3584426670449
88,0.01,0.01,0.89,0.00157777777777778,34.7356062097487,29.8268659054778,1.41678411228462,3.49195619198634,177.656601155515,151.755106887886,5.5430516005836,20.3584426670449,189.319954137032,161.314361622156,7.64714984783105,20.3584426670449
89,0.01,0.01,0.89,0.00178888888888889,46.0907340888238,41.1406755829257,1.4581023139117,3.49195619198634,232.327089319902,206.265889330492,5.70275732236591,20.3584426670449,245.237342105671,216.70785634332,8.17104309530576,20.3584426670449
90,0.01,0.01,0.89,0.002,58.471115845089,53.4232347246251,1.55592492847755,3.49195619198634,290.160860787263,263.626767999417,6.17565012080112,20.3584426670449,303.920450577932,274.533915219942,9.02809269094544,20.3584426670449
91,0.01,0.01,1,1e-04,10.1777720707857,5.194013299223,1.49180257957632,3.49195619198634,57.5048702555529,29.8315410046997,7.3148865838083,20.3584426670449,58.2441169081107,30.2217108854869,7.66396335557885,20.3584426670449
92,0.01,0.01,1,0.000311111111111111,11.1249696853397,6.13287082710804,1.50014266624532,3.49195619198634,61.7928744072953,34.012116324709,7.42231541554136,20.3584426670449,63.7119908533799,35.6882546948105,7.66529349152444,20.3584426670449
93,0.01,0.01,1,0.000522222222222222,12.1291572847031,7.1333079331266,1.50389315959018,3.49195619198634,66.7351011537668,39.6405923225732,6.73606616414866,20.3584426670449,69.8144972330875,41.6743174874167,7.78173707862587,20.3584426670449
94,0.01,0.01,1,0.000733333333333333,13.4800355500848,8.49988226671441,1.48819709138407,3.49195619198634,75.3324545678407,48.3758153513572,6.59819654943855,20.3584426670449,78.1512561368317,50.1827755636595,7.61003790612727,20.3584426670449
95,0.01,0.01,1,0.000944444444444444,16.4155403091028,11.5010223142021,1.42256180291431,3.49195619198634,90.6117653845981,63.9830880931605,6.27023462439268,20.3584426670449,94.3617832412861,66.6083646220801,7.39497595216106,20.3584426670449
96,0.01,0.01,1,0.00115555555555556,21.5796479045172,16.7047412563346,1.38295045619626,3.49195619198634,114.867304579154,88.6728524897717,5.8360094223374,20.3584426670449,122.260388721366,94.6334511458499,7.26849490847136,20.3584426670449
97,0.01,0.01,1,0.00136666666666667,27.8060778979397,22.8903255028503,1.42379620310306,3.49195619198634,144.792525515084,118.926352025997,5.507730822042,20.3584426670449,154.361735789947,126.407720382747,7.59557274015497,20.3584426670449
98,0.01,0.01,1,0.00157777777777778,34.4204400818605,29.5181054941289,1.41037839574526,3.49195619198634,176.086414382051,150.175362415843,5.55260929916371,20.3584426670449,187.240221153207,159.287763148891,7.59401533727163,20.3584426670449
99,0.01,0.01,1,0.00178888888888889,44.4758083475401,39.532662497749,1.45118965780479,3.49195619198634,223.513440716545,197.547910867405,5.60708718209476,20.3584426670449,236.212374959479,207.780959126416,8.07297316601825,20.3584426670449
100,0.01,0.01,1,0.002,54.9519893561487,49.9890658876194,1.47096727654287,3.49195619198634,271.533772366438,245.439550990459,5.73577870893399,20.3584426670449,285.174201356509,256.529349402188,8.2864092872759,20.3584426670449
101,0.01,0.12,0.01,1e-04,10.4291192264145,5.4005039619214,1.53665907250679,3.49195619198634,58.6985955902222,30.914383050182,7.42576987299524,20.3584426670449,59.6875796370822,31.4755880344707,7.85354893556658,20.3584426670449
102,0.01,0.12,0.01,0.000311111111111111,10.9303802955086,5.96772724289146,1.47069686063075,3.49195619198634,60.4708761165425,33.1284073182951,6.98402613120245,20.3584426670449,62.8003122797571,34.8806374063398,7.56123220637236,20.3584426670449
103,0.01,0.12,0.01,0.000522222222222222,11.9797958902085,7.04265123701476,1.44518846120737,3.49195619198634,66.0968848945407,39.2242867439441,6.51415548355162,20.3584426670449,68.7439433361088,41.0894108092152,7.29608985984873,20.3584426670449
104,0.01,0.12,0.01,0.000733333333333333,13.8554180443801,8.90644653841967,1.45701531397404,3.49195619198634,78.1080831607187,51.1430700316825,6.60657046199123,20.3584426670449,80.337899733823,52.6341137163838,7.34534335039417,20.3584426670449
105,0.01,0.12,0.01,0.000944444444444444,16.31714043702,11.3922044549895,1.43297979004421,3.49195619198634,89.8407280833505,63.2914223963325,6.19086301997302,20.3584426670449,93.6832800463125,65.9645443597591,7.36029301950849,20.3584426670449
106,0.01,0.12,0.01,0.00115555555555556,21.1506679893788,16.1990217443506,1.45969005304186,3.49195619198634,112.721453149795,86.6291955100045,5.73381497274545,20.3584426670449,120.517473830587,92.4304927796545,7.72853838388732,20.3584426670449
107,0.01,0.12,0.01,0.00136666666666667,27.4048356906395,22.5082288951789,1.40465060347419,3.49195619198634,142.136506512571,116.221273334196,5.55679051133063,20.3584426670449,152.149070378327,124.257620310372,7.53300740091037,20.3584426670449
108,0.01,0.12,0.01,0.00157777777777778,35.3284743700318,30.3617442252211,1.47477395282429,3.49195619198634,180.52422890326,154.68001839114,5.48576784507488,20.3584426670449,192.618085653163,164.187654310505,8.07198867561316,20.3584426670449
109,0.01,0.12,0.01,0.00178888888888889,44.4424552217918,39.5250641324666,1.4254348973389,3.49195619198634,223.957316771651,197.973623798794,5.62525030581139,20.3584426670449,236.48561400284,208.198730701665,7.9284406341297,20.3584426670449
110,0.01,0.12,0.01,0.002,55.9727847077682,50.9890835273486,1.49174498843322,3.49195619198634,276.103828523849,249.959103938911,5.7862819178932,20.3584426670449,290.197926276603,261.385493676235,8.45398993332338,20.3584426670449
111,0.01,0.12,0.12,1e-04,10.3989193747327,5.35966236723147,1.54730081551491,3.49195619198634,58.7782686355143,30.9508264274986,7.46899954097073,20.3584426670449,59.6643055047049,31.3355174268787,7.97034541078124,20.3584426670449
112,0.01,0.12,0.12,0.000311111111111111,11.0876453887494,6.09742239919218,1.49826679757089,3.49195619198634,61.2490738247927,33.93940264259,6.9512285151577,20.3584426670449,63.8286744443573,35.7450044978874,7.72522727942495,20.3584426670449
113,0.01,0.12,0.12,0.000522222222222222,12.2262669148594,7.21204921932837,1.52226150354471,3.49195619198634,67.1507384177526,40.1220353527458,6.67026039796189,20.3584426670449,70.5042386532611,42.3865815606096,7.75921442560654,20.3584426670449
114,0.01,0.12,0.12,0.000733333333333333,13.3905990332404,8.45061098986334,1.44803185139071,3.49195619198634,75.3973320359971,48.3702016082507,6.6686877607014,20.3584426670449,77.7751510825648,49.9126061224215,7.50410229309843,20.3584426670449
115,0.01,0.12,0.12,0.000944444444444444,16.8633340363753,11.897729938774,1.47364790561501,3.49195619198634,91.7370836207469,65.4062264148116,5.97241453889037,20.3584426670449,96.5170485167461,68.4480295457009,7.71057630400025,20.3584426670449
116,0.01,0.12,0.12,0.00115555555555556,21.5996915043562,16.6796129509817,1.42812236138812,3.49195619198634,114.976401700057,88.813386871763,5.80457216124864,20.3584426670449,122.390050752953,94.5760624979084,7.45554558799951,20.3584426670449
117,0.01,0.12,0.12,0.00136666666666667,26.5933652204404,21.6859168721903,1.41549215626374,3.49195619198634,138.289205170098,112.227388563029,5.70337394002451,20.3584426670449,147.840443375319,120.020302429858,7.46169827841548,20.3584426670449
118,0.01,0.12,0.12,0.00157777777777778,34.8209485335925,29.9252060473169,1.40378629428933,3.49195619198634,178.093010118124,152.097710547833,5.63685690324572,20.3584426670449,189.668283425347,161.628559662067,7.68128109623581,20.3584426670449
119,0.01,0.12,0.12,0.00178888888888889,45.3423177660035,40.3989004156171,1.45146115840006,3.49195619198634,227.13460621133,201.194376416984,5.58178712730095,20.3584426670449,240.094759074569,211.640619544657,8.09569686286713,20.3584426670449
