1,0.8439154680863321,0.0790522874642965,0.33203235297883643,0.00010324211097997358,4.670928201250604,3.878437715192141,0.5619245615095259,0.23056592454893757,26.825595601710443,23.61667684789248,2.530238240684179,0.6786805131337811,28.156689065363473,23.61667684789249,3.1212583995113015,1.4187538179596824,1.3259999999999998,85.226,0.108
1,0.22486335508161934,0.4384446547741199,0.7393576073733485,0.0004935261051821898,1.9102532409851225,1.2675300464643116,0.18726288546092956,0.4554603090598814,7.4120342089187545,4.052840562003666,1.0033598045204644,2.3558338423946252,9.92425167990226,6.446243127672572,1.122174709835064,2.3558338423946243,0.24000000000000002,87.48,0.089
1,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,4.5761760206939055,3.6474189604938627,0.5663978074020539,0.3623592527979886,25.518631643249847,22.035736102626757,2.563225412339643,0.9196701282834449,27.17654245571166,22.035736102626753,2.8970678069639586,2.243738546120953,0.231,85.721,0.085
1,0.40129061976081504,0.057257942449945615,0.29327216889983526,0.00017218973053130515,4.710492258051321,3.8747853443241116,0.5442177961887333,0.2914891175384762,26.767868051313382,23.547342700061094,2.433414783139889,0.787110568112401,28.404092852779478,23.547342700061087,3.024129505192425,1.8326206475259623,1.443,88.82600000000001,0.132
1,0.35262807594115186,0.6270486602887768,0.6196575381525791,0.00038225381354574633,2.268210823170144,1.6236691146563087,0.18908139945395397,0.4554603090598814,9.557422113622481,6.204642638973733,0.9969456322541231,2.3558338423946252,11.941967012828345,8.465791081246183,1.1203420891875382,2.3558338423946243,0.23399999999999999,86.33399999999999,0.08600000000000001
1,0.9652525453070535,0.07391665816741422,0.545677303695619,0.0009852072621157882,4.524636903844515,3.337997411330513,0.5743699361397092,0.6122695563742927,24.134086744043984,19.87751985339035,2.5354306658521666,1.7211362248014652,26.332315210751375,19.88668295662798,2.8711056811240074,3.5745265729993894,0.305,104.72099999999999,0.11299999999999999
1,0.8165937486551205,0.3027221264860823,0.1326379075638369,0.0004526815354154782,1.9816483701098317,1.3203397631517566,0.20584829789819364,0.4554603090598814,7.616371411117898,4.233659132559559,1.0268784361637142,2.3558338423946252,10.339645693341478,6.722052535125229,1.261759315821625,2.3558338423946243,0.232,87.185,0.091
1,0.9398763073901264,0.5864052973283597,0.6748478466731052,0.00025948263099045954,2.5233136073544014,1.843805792191391,0.224524701147389,0.45498311401562136,11.932498472816125,8.215943799633475,1.3750763591936463,2.341478313989003,13.458766035430667,9.713194868662189,1.3912645082467932,2.3543066585216854,0.229,81.896,0.083
0,0.4161554402564929,0.8592461159772685,0.28397510402308784,0.0003161039377238698,9.009481937157382,4.5650863223734195,1.2927784084037828,3.1516172063801804,53.28127555192151,28.251839738348323,6.128372853638592,18.90106295993459,53.66475878986099,28.2681929681112,6.495502861815208,18.901062959934585,0.752,84.383,0.292
1,0.4161554402564929,0.8592461159772685,0.28397510402308784,0.0003161039377238698,2.3726316796299236,1.7045696029393524,0.2126017676306899,0.4554603090598814,10.516799022602324,6.9120342089187545,1.2489309712889434,2.3558338423946252,12.560781918142943,8.90470372632865,1.30024434941967,2.3558338423946243,0.229,85.184,0.09000000000000001
1,0.7229267000425961,0.7956267718160147,0.4522039576133881,0.0002344703819538278,2.6230908233023564,1.9507772874767175,0.21685322676575755,0.4554603090598814,12.471899816737938,9.000610873549178,1.1154551007941353,2.3558338423946252,14.086133170433719,10.38637751985339,1.3439218081857056,2.3558338423946243,0.23800000000000002,84.68199999999999,0.09000000000000001
1,0.6779502264426379,0.641897315507712,0.7603296871049905,0.00038172046571603046,2.210651133690496,1.5504458671225436,0.20474495750807115,0.4554603090598814,9.015577275503974,5.605681124007332,1.0540623091020158,2.3558338423946252,11.634697617593158,8.026878436163715,1.25198533903482,2.3558338423946243,1.431,87.765,0.157
1,0.3518954359522176,0.7056323595578415,0.8118411778938908,0.00039862221108963336,2.1003429216701646,1.4566876999531104,0.18819491265717284,0.4554603090598814,8.366218692730607,5.0222968845449,0.9880879657910814,2.3558338423946252,10.995723885155773,7.522296884544899,1.1175931582162493,2.3558338423946243,0.339,92.126,0.11299999999999999
1,0.029106570646619687,0.5130209065219943,0.015722435043565706,0.00037316001243163123,2.1902201509360393,1.5391698551355877,0.19558998674057032,0.4554603090598814,8.922724496029321,5.428222357971898,1.1386682956627976,2.3558338423946252,11.56536346976176,8.020464263897374,1.1890653634697619,2.3558338423946243,0.307,85.05,0.11299999999999999
1,0.04919372798568202,0.28401585784377514,0.8084473800644477,0.00043695176702868263,2.0515769606152707,1.400075965307855,0.19604068624753454,0.4554603090598814,8.197617593158219,4.787416004886989,1.0543677458766036,2.3558338423946252,10.718081857055587,7.170739156994501,1.191508857666463,2.3558338423946243,0.17300000000000001,84.792,0.08399999999999999
1,0.7732701718045771,0.9573637911259114,0.14981548677233456,0.0006802461457466274,1.264510679714769,0.6239922303908181,0.1850581402640694,0.4554603090598814,4.667073915699451,1.5274893097128892,0.7837507635919363,2.3558338423946252,6.482284667073916,3.0235186316432507,1.1029321930360416,2.3558338423946243,1.4300000000000002,88.272,0.149
1,0.5116476935247027,0.09679112095286978,0.9334973903714066,0.0014288358501864126,4.1452112369073,2.5317715413918775,0.586917406608251,1.026522288907171,19.179291386682962,12.723885155772757,2.5934636530238246,3.8619425778863783,22.910201588271228,14.632559560171044,2.844227244960294,5.43341478313989,1.356,87.102,0.154
1,0.3238161663902425,0.9456005593108074,0.07556532829351627,0.000589114892686626,1.5063212697898085,0.8461481289237583,0.2047128318061687,0.4554603090598814,5.765424557116678,2.3240684178375077,1.085522296884545,2.3558338423946252,7.713500305436774,4.099877825290165,1.2577886377519854,2.3558338423946243,0.949,88.477,0.118
0,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,3.7148599637112314,1.2154562086280856,1.034626470506098,1.4647772845770481,8.416189697465247,1.0776778413736712,2.3744889615699085,4.964022894521667,19.995094031071137,5.925592804578904,5.308258381030253,8.761242845461979,0.303,85.513,0.103
