	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.01379415633136281	0.007204042834365619	-0.004798706930605028	0.01379415633136281	0.007204042834365619	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.067624047673545	0.33986731656454605	0.1735016705481463	0.3432203095659885	0.5	1.0	0.0	0.0	0.4868189806678383	0.0	0.0	1.0	0.0	0.0
1	30	2414.736034532724	0.0	5.0	14.0	41.05008715319129	522.9360138738889	1891.8000206588374	0.7494249194287066	0.0	0.014791525616049309	0.005970940283162797	-0.0055506361673532	0.014791525616049309	0.005970940283162797	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	34.140861538747984	0.33986731656454616	0.17350167054814636	0.3432203095659886	0.5	1.0	0.0	0.8459574468085106	0.4868085106382979	0.001702127659574468	0.0	0.20516266758360815	0.5292371392294616	0.26560019318692984
2	60	2345.772917360764	0.0	5.0	14.0	67.32241198385906	508.39108138250515	1837.3818359782606	0.7477880611431155	0.0	0.01870070210521273	0.004633608951091691	-0.004747010818128568	0.01870070210521273	0.004633608951091691	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.796296548606456	0.3398673165645462	0.17350167054814636	0.34322030956598865	0.5	1.0	0.0	0.24553950722175022	0.47833474936278675	0.2412914188615123	0.0	0.30318305060576545	0.45936846236091056	0.23744848703332416
3	90	2275.8305507534265	0.0	5.0	14.0	92.37536128003688	493.87416882757395	1781.9563819258506	0.745352069922084	0.0	0.016666705984343454	0.011125442316728108	0.010413083524122273	0.016666705984343454	0.011125442316728108	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.780141575065	0.33986731656454583	0.1735016705481462	0.34322030956598826	0.5	1.0	0.0	0.0	0.4463955637707948	0.33548983364140483	0.0	0.49824547866152796	0.3286343858651731	0.1731201354732988
4	120	2213.3373884875973	0.0	5.0	14.0	115.7226236065525	481.11872536905264	1732.2186631185436	0.7427139406492146	0.0	0.021595821128785397	0.0076294142335889955	0.010593771637454855	0.021595821128785397	0.0076294142335889955	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.84861158796619	0.33986731656454533	0.17350167054814594	0.34322030956598776	0.5	1.0	0.0	0.0	0.38831967213114754	0.1598360655737705	0.0	0.6996216503103088	0.19559452106535025	0.1047838286243411
5	150	2151.872310880836	0.0	5.0	14.0	136.08131158004292	468.5836169083178	1683.2886939725188	0.7401439657713372	0.0	0.023854225397302666	0.0012698411639477756	0.01005687062924687	0.023854225397302666	0.0012698411639477756	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.78044674119712	0.3398673165645452	0.1735016705481459	0.34322030956598765	0.5	1.0	0.0	0.0	0.3659043659043659	0.0446985446985447	0.0	0.8461224977439152	0.09970165964090846	0.054175842615177626
6	180	2100.1532213792907	0.0	5.0	14.0	155.68070954501195	458.12282517757586	1642.0303962017153	0.7379111776201466	0.0	0.02706384649685008	-0.0029933460897702963	0.009958269605480852	0.02706384649685008	-0.0029933460897702963	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	184.037469480062	0.3398673165645454	0.17350167054814597	0.3432203095659878	0.5	1.0	0.0	0.5925176946410515	0.3640040444893832	0.010111223458038422	0.0	0.23674792809287445	0.5086256847425276	0.25462638716459823
7	210	2059.7219919429594	0.0	5.0	14.0	173.4502485829429	450.24811935169254	1609.4738725912696	0.7358376418068238	0.0	0.027590735339664586	-0.0020267286169431617	0.009117070339796	0.027590735339664586	-0.0020267286169431617	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.99047839443494	0.3398673165645454	0.17350167054814597	0.3432203095659878	0.5	1.0	0.0	0.21608040201005024	0.35678391959798994	0.1748743718592965	0.0	0.3327889283764889	0.43977324362179404	0.2274378280017173
8	240	2020.5169339786448	0.0	5.0	14.0	190.6960716009224	443.0494116667	1577.467522311949	0.7334641779975025	0.0	0.030369339932698577	0.010152736423422763	0.009065158729027682	0.030369339932698577	0.010152736423422763	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.9148223336183	0.33986731656454494	0.17350167054814575	0.34322030956598737	0.5	1.0	0.0	0.0	0.3366228070175439	0.23026315789473684	0.0	0.5215994563753805	0.3134873210241284	0.1649132226004909
9	270	1980.608488735052	0.0	5.0	14.0	204.34716065823918	435.5360619203712	1545.0724268146803	0.7320225335920453	0.0	0.033389628277412854	0.00272129557157843	0.012678665736682889	0.033389628277412854	0.00272129557157843	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.79192265399416	0.33986731656454466	0.1735016705481456	0.3432203095659871	0.5	1.0	0.0	0.0	0.31062355658198615	0.11316397228637413	0.0	0.7135489050786431	0.186548077817513	0.09990301710384328
