	Time	Alive	Apoptotic	Necrotic
889	889.0	497.0	134.0	604.0
890	890.0	497.0	134.0	604.0
891	891.0	497.0	134.0	604.0
892	892.0	497.0	134.0	604.0
893	893.0	496.0	128.0	605.0
894	894.0	496.0	128.0	605.0
895	895.0	496.0	125.0	605.0
896	896.0	496.0	125.0	605.0
897	897.0	496.0	125.0	605.0
898	898.0	496.0	125.0	605.0
899	899.0	497.0	123.0	605.0
900	900.0	497.0	123.0	605.0
901	901.0	497.0	123.0	606.0
902	902.0	497.0	123.0	606.0
903	903.0	496.0	123.0	607.0
904	904.0	496.0	123.0	607.0
905	905.0	496.0	122.0	607.0
906	906.0	496.0	122.0	607.0
907	907.0	495.0	122.0	607.0
908	908.0	495.0	122.0	607.0
909	909.0	496.0	122.0	607.0
910	910.0	496.0	122.0	607.0
911	911.0	498.0	121.0	607.0
912	912.0	498.0	121.0	607.0
913	913.0	498.0	120.0	607.0
914	914.0	498.0	120.0	607.0
915	915.0	498.0	119.0	608.0
916	916.0	498.0	119.0	608.0
917	917.0	499.0	118.0	608.0
918	918.0	499.0	118.0	608.0
919	919.0	500.0	118.0	608.0
920	920.0	500.0	118.0	608.0
921	921.0	501.0	118.0	608.0
922	922.0	501.0	118.0	608.0
923	923.0	501.0	117.0	608.0
924	924.0	501.0	117.0	608.0
925	925.0	501.0	117.0	608.0
926	926.0	501.0	117.0	608.0
927	927.0	502.0	116.0	608.0
928	928.0	502.0	116.0	608.0
929	929.0	501.0	117.0	608.0
930	930.0	501.0	117.0	608.0
931	931.0	501.0	116.0	608.0
932	932.0	501.0	116.0	608.0
933	933.0	501.0	114.0	608.0
934	934.0	501.0	114.0	608.0
935	935.0	502.0	110.0	608.0
936	936.0	502.0	110.0	608.0
937	937.0	501.0	109.0	610.0
938	938.0	501.0	109.0	610.0
939	939.0	501.0	107.0	610.0
940	940.0	501.0	107.0	610.0
941	941.0	501.0	107.0	610.0
942	942.0	501.0	107.0	610.0
943	943.0	501.0	106.0	611.0
944	944.0	501.0	106.0	611.0
945	945.0	501.0	105.0	612.0
946	946.0	501.0	105.0	612.0
947	947.0	503.0	104.0	614.0
948	948.0	503.0	104.0	614.0
949	949.0	503.0	104.0	615.0
950	950.0	503.0	104.0	615.0
951	951.0	503.0	104.0	615.0
952	952.0	503.0	104.0	615.0
953	953.0	504.0	104.0	616.0
954	954.0	504.0	104.0	616.0
955	955.0	506.0	104.0	616.0
956	956.0	506.0	104.0	616.0
957	957.0	507.0	103.0	617.0
958	958.0	507.0	103.0	617.0
959	959.0	506.0	101.0	620.0
960	960.0	506.0	101.0	620.0
961	961.0	504.0	99.0	622.0
962	962.0	504.0	99.0	622.0
963	963.0	505.0	98.0	623.0
964	964.0	505.0	98.0	623.0
965	965.0	504.0	96.0	624.0
966	966.0	504.0	96.0	624.0
967	967.0	501.0	96.0	627.0
968	968.0	501.0	96.0	627.0
969	969.0	501.0	99.0	628.0
970	970.0	501.0	99.0	628.0
971	971.0	499.0	99.0	630.0
972	972.0	499.0	99.0	630.0
973	973.0	499.0	97.0	633.0
974	974.0	499.0	97.0	633.0
975	975.0	497.0	94.0	635.0
976	976.0	497.0	94.0	635.0
977	977.0	494.0	94.0	640.0
978	978.0	494.0	94.0	640.0
979	979.0	490.0	93.0	644.0
980	980.0	490.0	93.0	644.0
981	981.0	491.0	93.0	645.0
982	982.0	491.0	93.0	645.0
983	983.0	490.0	91.0	647.0
984	984.0	490.0	91.0	647.0
985	985.0	485.0	90.0	651.0
986	986.0	485.0	90.0	651.0
987	987.0	482.0	88.0	655.0
988	988.0	482.0	88.0	655.0
989	989.0	480.0	88.0	659.0
990	990.0	480.0	88.0	659.0
991	991.0	477.0	88.0	662.0
992	992.0	477.0	88.0	662.0
993	993.0	474.0	85.0	666.0
994	994.0	474.0	85.0	666.0
995	995.0	473.0	85.0	668.0
996	996.0	473.0	85.0	668.0
997	997.0	468.0	85.0	673.0
998	998.0	468.0	85.0	673.0
999	999.0	467.0	84.0	675.0
1000	1000.0	467.0	84.0	675.0
1001	1001.0	465.0	80.0	677.0
1002	1002.0	465.0	80.0	677.0
1003	1003.0	463.0	78.0	681.0
1004	1004.0	463.0	78.0	681.0
1005	1005.0	458.0	77.0	686.0
1006	1006.0	458.0	77.0	686.0
1007	1007.0	456.0	79.0	687.0
1008	1008.0	456.0	79.0	687.0
1009	1009.0	455.0	77.0	688.0
1010	1010.0	455.0	77.0	688.0
1011	1011.0	455.0	77.0	689.0
1012	1012.0	455.0	77.0	689.0
1013	1013.0	452.0	78.0	691.0
1014	1014.0	452.0	78.0	691.0
1015	1015.0	450.0	78.0	693.0
1016	1016.0	450.0	78.0	693.0
1017	1017.0	451.0	77.0	693.0
1018	1018.0	451.0	77.0	693.0
1019	1019.0	448.0	78.0	695.0
1020	1020.0	448.0	78.0	695.0
1021	1021.0	447.0	77.0	696.0
1022	1022.0	447.0	77.0	696.0
1023	1023.0	450.0	77.0	696.0
1024	1024.0	450.0	77.0	696.0
1025	1025.0	451.0	77.0	698.0
1026	1026.0	451.0	77.0	698.0
1027	1027.0	451.0	74.0	701.0
1028	1028.0	451.0	74.0	701.0
1029	1029.0	453.0	74.0	701.0
1030	1030.0	453.0	74.0	701.0
1031	1031.0	452.0	74.0	703.0
1032	1032.0	452.0	74.0	703.0
1033	1033.0	453.0	74.0	703.0
1034	1034.0	453.0	74.0	703.0
1035	1035.0	453.0	74.0	703.0
1036	1036.0	453.0	74.0	703.0
1037	1037.0	452.0	74.0	704.0
1038	1038.0	452.0	74.0	704.0
1039	1039.0	451.0	73.0	705.0
1040	1040.0	451.0	73.0	705.0
1041	1041.0	452.0	72.0	705.0
1042	1042.0	452.0	72.0	705.0
1043	1043.0	453.0	72.0	705.0
1044	1044.0	453.0	72.0	705.0
1045	1045.0	453.0	72.0	706.0
1046	1046.0	453.0	72.0	706.0
1047	1047.0	456.0	70.0	707.0
1048	1048.0	456.0	70.0	707.0
1049	1049.0	458.0	70.0	707.0
1050	1050.0	458.0	70.0	707.0
1051	1051.0	458.0	70.0	707.0
1052	1052.0	458.0	70.0	707.0
1053	1053.0	460.0	70.0	707.0
1054	1054.0	460.0	70.0	707.0
1055	1055.0	461.0	70.0	708.0
1056	1056.0	461.0	70.0	708.0
1057	1057.0	461.0	70.0	708.0
1058	1058.0	461.0	70.0	708.0
1059	1059.0	463.0	69.0	708.0
1060	1060.0	463.0	69.0	708.0
1061	1061.0	465.0	68.0	708.0
1062	1062.0	465.0	68.0	708.0
1063	1063.0	466.0	68.0	708.0
1064	1064.0	466.0	68.0	708.0
1065	1065.0	467.0	67.0	708.0
1066	1066.0	467.0	67.0	708.0
1067	1067.0	468.0	66.0	708.0
1068	1068.0	468.0	66.0	708.0
1069	1069.0	469.0	65.0	708.0
1070	1070.0	469.0	65.0	708.0
1071	1071.0	470.0	65.0	708.0
1072	1072.0	470.0	65.0	708.0
1073	1073.0	474.0	64.0	708.0
1074	1074.0	474.0	64.0	708.0
1075	1075.0	475.0	63.0	708.0
1076	1076.0	475.0	63.0	708.0
1077	1077.0	480.0	62.0	708.0
1078	1078.0	480.0	62.0	708.0
1079	1079.0	482.0	61.0	708.0
1080	1080.0	482.0	61.0	708.0
1081	1081.0	484.0	61.0	708.0
1082	1082.0	484.0	61.0	708.0
1083	1083.0	487.0	61.0	708.0
1084	1084.0	487.0	61.0	708.0
1085	1085.0	489.0	61.0	708.0
1086	1086.0	489.0	61.0	708.0
1087	1087.0	489.0	60.0	709.0
1088	1088.0	489.0	60.0	709.0
1089	1089.0	490.0	60.0	709.0
1090	1090.0	490.0	60.0	709.0
1091	1091.0	492.0	60.0	709.0
1092	1092.0	492.0	60.0	709.0
1093	1093.0	493.0	60.0	709.0
1094	1094.0	493.0	60.0	709.0
1095	1095.0	494.0	58.0	710.0
1096	1096.0	494.0	58.0	710.0
1097	1097.0	497.0	57.0	710.0
1098	1098.0	497.0	57.0	710.0
1099	1099.0	497.0	56.0	710.0
1100	1100.0	497.0	56.0	710.0
1101	1101.0	497.0	56.0	710.0
1102	1102.0	497.0	56.0	710.0
1103	1103.0	498.0	55.0	711.0
1104	1104.0	498.0	55.0	711.0
1105	1105.0	498.0	54.0	711.0
1106	1106.0	498.0	54.0	711.0
1107	1107.0	499.0	54.0	712.0
1108	1108.0	499.0	54.0	712.0
1109	1109.0	499.0	54.0	713.0
1110	1110.0	499.0	54.0	713.0
1111	1111.0	503.0	54.0	713.0
1112	1112.0	503.0	54.0	713.0
1113	1113.0	506.0	54.0	713.0
1114	1114.0	506.0	54.0	713.0
1115	1115.0	504.0	54.0	717.0
1116	1116.0	504.0	54.0	717.0
1117	1117.0	506.0	54.0	717.0
1118	1118.0	506.0	54.0	717.0
1119	1119.0	508.0	53.0	721.0
1120	1120.0	508.0	53.0	721.0
1121	1121.0	509.0	53.0	721.0
1122	1122.0	509.0	53.0	721.0
1123	1123.0	508.0	53.0	723.0
1124	1124.0	508.0	53.0	723.0
1125	1125.0	508.0	52.0	724.0
1126	1126.0	508.0	52.0	724.0
1127	1127.0	505.0	50.0	727.0
1128	1128.0	505.0	50.0	727.0
1129	1129.0	501.0	50.0	730.0
1130	1130.0	501.0	50.0	730.0
1131	1131.0	496.0	50.0	737.0
1132	1132.0	496.0	50.0	737.0
1133	1133.0	494.0	50.0	739.0
1134	1134.0	494.0	50.0	739.0
1135	1135.0	496.0	49.0	739.0
1136	1136.0	496.0	49.0	739.0
1137	1137.0	490.0	49.0	745.0
1138	1138.0	490.0	49.0	745.0
1139	1139.0	489.0	49.0	747.0
1140	1140.0	489.0	49.0	747.0
1141	1141.0	493.0	48.0	747.0
1142	1142.0	493.0	48.0	747.0
1143	1143.0	491.0	47.0	750.0
1144	1144.0	491.0	47.0	750.0
1145	1145.0	495.0	47.0	750.0
1146	1146.0	495.0	47.0	750.0
1147	1147.0	493.0	44.0	752.0
1148	1148.0	493.0	44.0	752.0
1149	1149.0	492.0	42.0	754.0
1150	1150.0	492.0	42.0	754.0
1151	1151.0	493.0	42.0	756.0
1152	1152.0	493.0	42.0	756.0
1153	1153.0	493.0	43.0	756.0
1154	1154.0	493.0	43.0	756.0
1155	1155.0	494.0	43.0	756.0
1156	1156.0	494.0	43.0	756.0
1157	1157.0	494.0	41.0	757.0
1158	1158.0	494.0	41.0	757.0
1159	1159.0	493.0	40.0	760.0
1160	1160.0	493.0	40.0	760.0
1161	1161.0	496.0	39.0	762.0
1162	1162.0	496.0	39.0	762.0
1163	1163.0	496.0	39.0	765.0
1164	1164.0	496.0	39.0	765.0
1165	1165.0	493.0	38.0	769.0
1166	1166.0	493.0	38.0	769.0
1167	1167.0	498.0	38.0	770.0
1168	1168.0	498.0	38.0	770.0
1169	1169.0	498.0	38.0	770.0
1170	1170.0	498.0	38.0	770.0
1171	1171.0	498.0	38.0	771.0
1172	1172.0	498.0	38.0	771.0
1173	1173.0	494.0	39.0	776.0
1174	1174.0	494.0	39.0	776.0
1175	1175.0	492.0	39.0	778.0
1176	1176.0	492.0	39.0	778.0
1177	1177.0	492.0	39.0	779.0
1178	1178.0	492.0	39.0	779.0
1179	1179.0	495.0	39.0	779.0
1180	1180.0	495.0	39.0	779.0
1181	1181.0	495.0	39.0	780.0
1182	1182.0	495.0	39.0	780.0
1183	1183.0	496.0	39.0	780.0
1184	1184.0	496.0	39.0	780.0
1185	1185.0	496.0	40.0	780.0
1186	1186.0	496.0	40.0	780.0
1187	1187.0	497.0	40.0	780.0
1188	1188.0	497.0	40.0	780.0
1189	1189.0	496.0	40.0	781.0
1190	1190.0	496.0	40.0	781.0
1191	1191.0	496.0	40.0	781.0
1192	1192.0	496.0	40.0	781.0
1193	1193.0	494.0	40.0	782.0
1194	1194.0	494.0	40.0	782.0
1195	1195.0	495.0	40.0	782.0
1196	1196.0	495.0	40.0	782.0
1197	1197.0	497.0	40.0	782.0
1198	1198.0	497.0	40.0	782.0
1199	1199.0	498.0	40.0	783.0
1200	1200.0	498.0	40.0	783.0
1201	1201.0	498.0	40.0	783.0
1202	1202.0	498.0	40.0	783.0
1203	1203.0	497.0	40.0	784.0
1204	1204.0	497.0	40.0	784.0
1205	1205.0	496.0	40.0	785.0
1206	1206.0	496.0	40.0	785.0
1207	1207.0	496.0	40.0	785.0
1208	1208.0	496.0	40.0	785.0
1209	1209.0	498.0	40.0	785.0
1210	1210.0	498.0	40.0	785.0
1211	1211.0	498.0	40.0	785.0
1212	1212.0	498.0	40.0	785.0
1213	1213.0	501.0	40.0	785.0
1214	1214.0	501.0	40.0	785.0
1215	1215.0	502.0	39.0	785.0
1216	1216.0	502.0	39.0	785.0
1217	1217.0	502.0	39.0	785.0
1218	1218.0	502.0	39.0	785.0
1219	1219.0	502.0	39.0	785.0
1220	1220.0	502.0	39.0	785.0
1221	1221.0	502.0	39.0	786.0
1222	1222.0	502.0	39.0	786.0
1223	1223.0	503.0	39.0	786.0
1224	1224.0	503.0	39.0	786.0
1225	1225.0	504.0	39.0	786.0
1226	1226.0	504.0	39.0	786.0
1227	1227.0	502.0	40.0	787.0
1228	1228.0	502.0	40.0	787.0
1229	1229.0	503.0	40.0	787.0
1230	1230.0	503.0	40.0	787.0
1231	1231.0	503.0	40.0	787.0
1232	1232.0	503.0	40.0	787.0
1233	1233.0	503.0	40.0	787.0
1234	1234.0	503.0	40.0	787.0
1235	1235.0	504.0	40.0	788.0
1236	1236.0	504.0	40.0	788.0
1237	1237.0	504.0	40.0	788.0
1238	1238.0	504.0	40.0	788.0
1239	1239.0	504.0	40.0	788.0
1240	1240.0	504.0	40.0	788.0
1241	1241.0	504.0	38.0	788.0
1242	1242.0	504.0	38.0	788.0
1243	1243.0	504.0	38.0	788.0
1244	1244.0	504.0	38.0	788.0
1245	1245.0	506.0	38.0	788.0
1246	1246.0	506.0	38.0	788.0
1247	1247.0	504.0	38.0	790.0
1248	1248.0	504.0	38.0	790.0
1249	1249.0	502.0	37.0	794.0
1250	1250.0	502.0	37.0	794.0
1251	1251.0	502.0	37.0	794.0
1252	1252.0	502.0	37.0	794.0
1253	1253.0	502.0	37.0	795.0
1254	1254.0	502.0	37.0	795.0
1255	1255.0	503.0	36.0	796.0
1256	1256.0	503.0	36.0	796.0
1257	1257.0	502.0	35.0	799.0
1258	1258.0	502.0	35.0	799.0
1259	1259.0	500.0	35.0	801.0
1260	1260.0	500.0	35.0	801.0
1261	1261.0	500.0	35.0	801.0
1262	1262.0	500.0	35.0	801.0
1263	1263.0	501.0	35.0	802.0
1264	1264.0	501.0	35.0	802.0
1265	1265.0	499.0	35.0	803.0
1266	1266.0	499.0	35.0	803.0
1267	1267.0	501.0	35.0	804.0
1268	1268.0	501.0	35.0	804.0
1269	1269.0	502.0	35.0	805.0
1270	1270.0	502.0	35.0	805.0
1271	1271.0	502.0	35.0	806.0
1272	1272.0	502.0	35.0	806.0
1273	1273.0	501.0	35.0	808.0
1274	1274.0	501.0	35.0	808.0
1275	1275.0	498.0	34.0	811.0
1276	1276.0	498.0	34.0	811.0
1277	1277.0	498.0	34.0	812.0
1278	1278.0	498.0	34.0	812.0
1279	1279.0	495.0	33.0	816.0
1280	1280.0	495.0	33.0	816.0
1281	1281.0	496.0	33.0	820.0
1282	1282.0	496.0	33.0	820.0
1283	1283.0	496.0	33.0	821.0
1284	1284.0	496.0	33.0	821.0
1285	1285.0	494.0	32.0	826.0
1286	1286.0	494.0	32.0	826.0
1287	1287.0	496.0	29.0	826.0
1288	1288.0	496.0	29.0	826.0
1289	1289.0	497.0	29.0	827.0
1290	1290.0	497.0	29.0	827.0
1291	1291.0	498.0	29.0	829.0
1292	1292.0	498.0	29.0	829.0
1293	1293.0	495.0	29.0	832.0
1294	1294.0	495.0	29.0	832.0
1295	1295.0	493.0	30.0	833.0
1296	1296.0	493.0	30.0	833.0
1297	1297.0	493.0	30.0	833.0
1298	1298.0	493.0	30.0	833.0
1299	1299.0	491.0	31.0	836.0
1300	1300.0	491.0	31.0	836.0
1301	1301.0	490.0	31.0	838.0
1302	1302.0	490.0	31.0	838.0
1303	1303.0	488.0	31.0	840.0
1304	1304.0	488.0	31.0	840.0
1305	1305.0	488.0	31.0	842.0
1306	1306.0	488.0	31.0	842.0
1307	1307.0	486.0	31.0	844.0
1308	1308.0	486.0	31.0	844.0
1309	1309.0	483.0	33.0	846.0
1310	1310.0	483.0	33.0	846.0
1311	1311.0	481.0	33.0	848.0
1312	1312.0	481.0	33.0	848.0
1313	1313.0	481.0	33.0	849.0
1314	1314.0	481.0	33.0	849.0
1315	1315.0	479.0	33.0	851.0
1316	1316.0	479.0	33.0	851.0
1317	1317.0	478.0	31.0	852.0
1318	1318.0	478.0	31.0	852.0
1319	1319.0	476.0	29.0	854.0
1320	1320.0	476.0	29.0	854.0
1321	1321.0	476.0	29.0	854.0
1322	1322.0	476.0	29.0	854.0
1323	1323.0	474.0	29.0	856.0
1324	1324.0	474.0	29.0	856.0
1325	1325.0	473.0	29.0	857.0
1326	1326.0	473.0	29.0	857.0
1327	1327.0	473.0	29.0	858.0
1328	1328.0	473.0	29.0	858.0
1329	1329.0	472.0	29.0	859.0
1330	1330.0	472.0	29.0	859.0
1331	1331.0	472.0	28.0	860.0
1332	1332.0	472.0	28.0	860.0
1333	1333.0	471.0	28.0	861.0
1334	1334.0	471.0	28.0	861.0
1335	1335.0	471.0	28.0	861.0
1336	1336.0	471.0	28.0	861.0
1337	1337.0	469.0	28.0	863.0
1338	1338.0	469.0	28.0	863.0
1339	1339.0	469.0	28.0	863.0
1340	1340.0	469.0	28.0	863.0
1341	1341.0	469.0	28.0	863.0
1342	1342.0	469.0	28.0	863.0
1343	1343.0	470.0	28.0	863.0
1344	1344.0	470.0	28.0	863.0
1345	1345.0	470.0	27.0	863.0
1346	1346.0	470.0	27.0	863.0
1347	1347.0	469.0	27.0	864.0
1348	1348.0	469.0	27.0	864.0
1349	1349.0	469.0	27.0	864.0
1350	1350.0	469.0	27.0	864.0
1351	1351.0	469.0	27.0	864.0
1352	1352.0	469.0	27.0	864.0
1353	1353.0	469.0	27.0	864.0
1354	1354.0	469.0	27.0	864.0
1355	1355.0	470.0	27.0	864.0
1356	1356.0	470.0	27.0	864.0
1357	1357.0	470.0	27.0	864.0
1358	1358.0	470.0	27.0	864.0
1359	1359.0	471.0	27.0	864.0
1360	1360.0	471.0	27.0	864.0
1361	1361.0	470.0	27.0	865.0
1362	1362.0	470.0	27.0	865.0
1363	1363.0	470.0	27.0	865.0
1364	1364.0	470.0	27.0	865.0
1365	1365.0	470.0	27.0	865.0
1366	1366.0	470.0	27.0	865.0
1367	1367.0	470.0	27.0	865.0
1368	1368.0	470.0	27.0	865.0
1369	1369.0	470.0	27.0	865.0
1370	1370.0	470.0	27.0	865.0
1371	1371.0	470.0	27.0	865.0
1372	1372.0	470.0	27.0	865.0
1373	1373.0	470.0	27.0	865.0
1374	1374.0	470.0	27.0	865.0
1375	1375.0	471.0	27.0	865.0
1376	1376.0	471.0	27.0	865.0
1377	1377.0	470.0	27.0	866.0
1378	1378.0	470.0	27.0	866.0
1379	1379.0	470.0	27.0	866.0
1380	1380.0	470.0	27.0	866.0
1381	1381.0	469.0	27.0	867.0
1382	1382.0	469.0	27.0	867.0
1383	1383.0	470.0	26.0	867.0
1384	1384.0	470.0	26.0	867.0
1385	1385.0	471.0	26.0	867.0
1386	1386.0	471.0	26.0	867.0
1387	1387.0	470.0	26.0	868.0
1388	1388.0	470.0	26.0	868.0
1389	1389.0	470.0	26.0	868.0
1390	1390.0	470.0	26.0	868.0
1391	1391.0	471.0	26.0	869.0
1392	1392.0	471.0	26.0	869.0
1393	1393.0	472.0	26.0	869.0
1394	1394.0	472.0	26.0	869.0
1395	1395.0	470.0	26.0	871.0
1396	1396.0	470.0	26.0	871.0
1397	1397.0	468.0	26.0	874.0
1398	1398.0	468.0	26.0	874.0
1399	1399.0	466.0	27.0	875.0
1400	1400.0	466.0	27.0	875.0
1401	1401.0	466.0	27.0	875.0
1402	1402.0	466.0	27.0	875.0
1403	1403.0	464.0	27.0	877.0
1404	1404.0	464.0	27.0	877.0
1405	1405.0	463.0	27.0	878.0
1406	1406.0	463.0	27.0	878.0
1407	1407.0	463.0	27.0	878.0
1408	1408.0	463.0	27.0	878.0
1409	1409.0	462.0	27.0	880.0
1410	1410.0	462.0	27.0	880.0
1411	1411.0	462.0	26.0	883.0
1412	1412.0	462.0	26.0	883.0
1413	1413.0	461.0	26.0	884.0
1414	1414.0	461.0	26.0	884.0
1415	1415.0	459.0	26.0	886.0
1416	1416.0	459.0	26.0	886.0
1417	1417.0	458.0	26.0	887.0
1418	1418.0	458.0	26.0	887.0
1419	1419.0	459.0	25.0	887.0
1420	1420.0	459.0	25.0	887.0
1421	1421.0	456.0	26.0	891.0
1422	1422.0	456.0	26.0	891.0
1423	1423.0	452.0	25.0	895.0
1424	1424.0	452.0	25.0	895.0
1425	1425.0	450.0	25.0	898.0
1426	1426.0	450.0	25.0	898.0
1427	1427.0	448.0	25.0	900.0
1428	1428.0	448.0	25.0	900.0
1429	1429.0	445.0	24.0	903.0
1430	1430.0	445.0	24.0	903.0
1431	1431.0	440.0	25.0	907.0
1432	1432.0	440.0	25.0	907.0
1433	1433.0	436.0	25.0	911.0
1434	1434.0	436.0	25.0	911.0
1435	1435.0	433.0	25.0	914.0
1436	1436.0	433.0	25.0	914.0
1437	1437.0	432.0	25.0	915.0
1438	1438.0	432.0	25.0	915.0
1439	1439.0	432.0	25.0	916.0
1440	1440.0	427.0	25.0	921.0
