i,j,x,y,z,g,f
0,1,0.5116476935247027,0.09679112095286978,0.5345011503403043,0.0014288358501864126,42.53641490651337
0,1,0.8165937486551205,0.7956267718160147,0.1326379075638369,0.0002344703819538278,64.85698715966777
0,1,0.7229267000425961,0.3031349753611356,0.4569218067692144,0.0001,32.22640132544076
0,1,0.8180896778038115,0.381397501134598,0.31930422197233005,0.00010324211097997358,61.87548843660826
0,1,0.8439154680863321,0.0790522874642965,0.8755429214691305,0.0019240468623644897,71.73170738407765
0,1,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,44.995828527844694
0,1,0.7229267000425961,0.7790053394576639,0.4513892550636659,0.0002344703819538278,65.50960589915042
0,1,0.19125974093583234,0.7056323595578415,0.02447259268204003,0.0010248279271490408,108.54510199790117
0,1,0.3486476714914241,0.13547594269584262,0.8118411778938908,0.00039862221108963336,47.34404568115397
0,1,0.8316312841295728,0.30622848775411016,0.1326379075638369,0.0007793554854728438,84.1568319188672
0,1,0.4416991956634205,0.12827273294109984,0.5345011503403043,0.0016759002066931406,43.045774807934464
0,1,0.688520610880656,0.641897315507712,0.7603296871049905,0.00038172046571603046,67.61574380472825
0,1,0.33325350064669096,0.1278787527152742,0.6239338759380467,0.0018581578163457228,46.154080740200925
0,1,0.34042043236897573,0.13962353183024956,0.6282609305786266,0.0018581578163457228,39.60578301951349
0,1,0.36475853712034423,0.6979354762081057,0.8240533009003512,0.0001,61.243045257088845
0,1,0.22486335508161934,0.08966810114729226,0.33203235297883643,0.0004935261051821898,45.875328101032395
0,1,0.8375760926489098,0.4384446547741199,0.7438505600159752,0.0001,51.11742832725041
0,1,0.0506521782090894,0.39232169305247,0.4522039576133881,0.0007492448062258623,84.48021978461088
0,1,0.7147548641627751,0.7848310487117423,0.3560963789440556,0.0002344703819538278,64.51394569868599
0,1,0.029106570646619687,0.5130209065219943,0.01,0.0001,61.32034898211883
0,1,0.5311652523373476,0.1091678395933883,0.9334973903714066,0.0014288358501864126,44.429795244976276
0,1,0.8439154680863321,0.13962353183024956,0.33203235297883643,0.0018581578163457228,52.10749101796108
0,1,0.340344946844161,0.0790522874642965,0.6316166230883088,0.0001,53.00849378961874
0,1,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0009945962380868056,36.48047252542518
0,1,0.818298426147088,0.48117555905041093,0.6282609305786266,0.0018581578163457228,285.0638677536187
0,1,0.3518954359522176,0.7056323595578415,0.8118411778938908,0.00039862221108963336,70.06714064726621
0,1,0.9622919747302984,0.07391665816741422,0.5715404816068135,0.0014542580070450793,58.32850636672093
0,1,0.5501996871117836,0.5098969105429374,0.29040522633770105,0.00160329342136674,210.6844136338185
0,1,0.4298505924215775,0.8625398050678876,0.7755919524384742,0.002,311.8225909329982
0,1,0.6779502264426379,0.6374676369689669,0.2875843897188822,0.0001,61.627877112021615
0,1,0.4161554402564929,0.8592461159772685,0.7603296871049905,0.00038172046571603046,67.63853193550014
0,1,0.22486335508161934,0.13962353183024956,0.7393576073733485,0.0018581578163457228,55.9163987330992
0,1,0.34042043236897573,0.4384446547741199,0.6282609305786266,0.0004935261051821898,70.52432205772979
-1,1,0.7229267000425961,0.3031349753611356,0.4569218067692144,0.0001,32.22640132544076
-1,1,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0009945962380868056,36.48047252542518
-1,1,0.34042043236897573,0.13962353183024956,0.6282609305786266,0.0018581578163457228,39.60578301951349
-1,1,0.4416991956634205,0.12827273294109984,0.9187280859931118,0.0013565524978610066,40.998676107651605
-1,1,0.5116476935247027,0.09706477534059378,0.5345011503403043,0.0014288358501864126,42.35225201555805
-1,1,0.5116476935247027,0.09679112095286978,0.5345011503403043,0.0014288358501864126,42.53641490651337
-1,1,0.4416991956634205,0.12827273294109984,0.5345011503403043,0.0016759002066931406,43.045774807934464
-1,1,0.5311652523373476,0.1091678395933883,0.9334973903714066,0.0014288358501864126,44.429795244976276
-1,1,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,44.995828527844694
-1,1,0.5116476935247027,0.09679112095286978,0.9334973903714066,0.0014288358501864126,45.16700598536201
-1,1,0.4006494227701387,0.12827273294109984,0.5345011503403043,0.0016759002066931406,45.36880154401662
-1,1,0.22486335508161934,0.08966810114729226,0.33203235297883643,0.0004935261051821898,45.875328101032395
-1,1,0.33325350064669096,0.1278787527152742,0.6239338759380467,0.0018581578163457228,46.154080740200925
-1,1,0.3486476714914241,0.13547594269584262,0.8118411778938908,0.00039862221108963336,47.34404568115397
-1,1,0.8375760926489098,0.4384446547741199,0.7438505600159752,0.0001,51.11742832725041
-1,1,0.40129061976081504,0.057257942449945615,0.29327216889983526,0.00017218973053130515,51.26917071543132
-1,1,0.8439154680863321,0.13962353183024956,0.33203235297883643,0.0018581578163457228,52.10749101796108
-1,1,0.340344946844161,0.0790522874642965,0.6316166230883088,0.0001,53.00849378961874
-1,1,0.8439154680863321,0.0790522874642965,0.33203235297883643,0.00010324211097997358,53.221562287873795
-1,1,0.9652525453070535,0.07391665816741422,0.545677303695619,0.0009852072621157882,54.35085469850668
-1,1,0.4441781214630095,0.05794113245659862,0.29618891836340777,0.0001,54.458549007992296
-1,1,0.22486335508161934,0.13962353183024956,0.7393576073733485,0.0018581578163457228,55.9163987330992
-1,1,0.44930028456908744,0.12416113508732121,0.9334973903714066,0.002,57.38543323821422
-1,1,0.9622919747302984,0.07391665816741422,0.5715404816068135,0.0014542580070450793,58.32850636672093
-1,1,0.36475853712034423,0.6979354762081057,0.8240533009003512,0.0001,61.243045257088845
-1,1,0.029106570646619687,0.5130209065219943,0.01,0.0001,61.32034898211883
-1,1,0.6779502264426379,0.6374676369689669,0.2875843897188822,0.0001,61.627877112021615
-1,1,0.8180896778038115,0.381397501134598,0.31930422197233005,0.00010324211097997358,61.87548843660826
-1,1,0.7229267000425961,0.7956267718160147,0.4522039576133881,0.0002344703819538278,64.04654451859618
-1,1,0.9398763073901264,0.5864052973283597,0.6748478466731052,0.00025948263099045954,64.33237789646716
-1,1,0.7147548641627751,0.7848310487117423,0.3560963789440556,0.0002344703819538278,64.51394569868599
-1,1,0.8165937486551205,0.7956267718160147,0.1326379075638369,0.0002344703819538278,64.85698715966777
-1,1,0.7229267000425961,0.7790053394576639,0.4513892550636659,0.0002344703819538278,65.50960589915042
-1,1,0.34950547755159045,0.6316231244884962,0.6156353499139672,0.00038225381354574633,66.54765937531062
-1,1,0.4161554402564929,0.8592461159772685,0.28397510402308784,0.0003161039377238698,67.15477078256248
-1,1,0.029106570646619687,0.5130209065219943,0.015722435043565706,0.00037316001243163123,67.55741062540365
-1,1,0.688520610880656,0.641897315507712,0.7603296871049905,0.00038172046571603046,67.61574380472825
-1,1,0.4161554402564929,0.8592461159772685,0.7603296871049905,0.00038172046571603046,67.63853193550014
-1,1,0.6779502264426379,0.641897315507712,0.7603296871049905,0.00038172046571603046,68.29514058333179
-1,1,0.35262807594115186,0.6270486602887768,0.6196575381525791,0.00038225381354574633,69.41323872368886
0,2,0.340344946844161,0.09803954169075568,0.5832126593254928,0.0001,53.291013565588486
0,2,0.6054488150654409,0.0790522874642965,0.6316166230883088,0.0006122124572569517,45.674205102667216
0,2,0.5116476935247027,0.09706477534059378,0.5504748331076686,0.0014144454588051207,42.296740692419924
0,2,0.5173515174422374,0.1042253440572248,0.5316475838880738,0.0014288358501864126,42.078745995981116
0,2,0.45471252025117576,0.13962353183024956,0.7850613866271795,0.0006658902133321418,45.51296070879313
0,2,0.3442963207245307,0.12827273294109984,0.9187280859931118,0.002,52.355135058997
0,2,0.36475853712034423,0.12827273294109984,0.9187280859931118,0.0013565524978610066,36.1973288892241
0,2,0.44259427493830833,0.7048324565890487,0.8240533009003512,0.0001,60.65678771419908
0,2,0.22486335508161934,0.08966810114729226,0.33203235297883643,0.0004935261051821898,45.875328101032395
0,2,0.4441781214630095,0.05794113245659862,0.29618891836340777,0.0001,54.458549007992296
0,2,0.4416991956634205,0.7956267718160147,0.9187280859931118,0.0013565524978610066,159.01902573910453
0,2,0.8165937486551205,0.12827273294109984,0.1326379075638369,0.0002344703819538278,29.81820493084342
0,2,0.6054488150654409,0.09803954169075568,0.9187280859931118,0.0013565524978610066,45.77377424451225
0,2,0.4416991956634205,0.12827273294109984,0.5832126593254928,0.0001,52.19703968580221
0,2,0.340344946844161,0.0790522874642965,0.6316166230883088,0.0001,53.00849378961874
0,2,0.34042043236897573,0.13962353183024956,0.6282609305786266,0.0018581578163457228,39.60578301951349
0,2,0.8439154680863321,0.13962353183024956,0.5345011503403043,0.0014288358501864126,40.30995638972234
0,2,0.5116476935247027,0.1057666236338449,0.33203235297883643,0.0018581578163457228,50.974397755102146
0,2,0.34042043236897573,0.1462419688218304,0.7856661373778394,0.002,57.532546373693776
0,2,0.34042043236897573,0.1300966446203949,0.6377318523418165,0.002,57.40591048879375
0,2,0.19336975195455977,0.1266792748891395,0.031314686044297206,0.0010248279271490408,113.22717628072412
0,2,0.4416991956634205,0.7056323595578415,0.9187280859931118,0.0013565524978610066,166.56958838710904
0,2,0.44930028456908744,0.4384446547741199,0.9334973903714066,0.002,326.2578246008718
0,2,0.8332088352979803,0.12416113508732121,0.749605378139209,0.0001,54.18816079110873
0,2,0.44054323532273704,0.1091678395933883,0.921306360199399,0.0014288358501864126,41.25760357753124
0,2,0.5305164724466528,0.1288623792804387,0.9382327340230416,0.0013565524978610066,38.2406372265242
0,2,0.030531640851941013,0.5057505120068259,0.01,0.0001,60.708595834971234
0,2,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0009945962380868056,36.48047252542518
0,2,0.5116476935247027,0.09706477534059378,0.5423354592913041,0.0001,53.266480224529744
0,2,0.3989377253044893,0.12424630769661295,0.5345011503403043,0.0016759002066931406,44.266801395169246
0,2,0.9622919747302984,0.12827273294109984,0.5345011503403043,0.0016759002066931406,53.937530312664364
0,2,0.43673782498783287,0.07391665816741422,0.5558915890257913,0.0014542580070450793,48.266748199721185
0,2,0.9622919747302984,0.07048109135433803,0.518597054494829,0.0014288358501864126,61.18524827789102
0,2,0.5116476935247027,0.09679112095286978,0.5715404816068135,0.0014542580070450793,44.72300730600769
0,2,0.690718554119958,0.13512609467513192,0.7603296871049905,0.0015596854836849123,45.127931306445234
0,2,0.3483158291081898,0.641897315507712,0.7850613866271795,0.0005143824086865809,72.40990689048381
0,2,0.22486335508161934,0.09571242459010834,0.3321526764004132,0.0004935261051821898,47.133705884615324
0,2,0.8291347979408158,0.4384446547741199,0.7438505600159752,0.00104610241054132,106.30090716969747
0,2,0.3486476714914241,0.12862219826124296,0.8205377134348923,0.00039862221108963336,46.61013780368232
0,2,0.3425026327134381,0.15452328699346038,0.7736610512097921,0.0012876002759121888,33.103920929087224
-1,2,0.8165937486551205,0.12827273294109984,0.1326379075638369,0.0002344703819538278,29.81820493084342
-1,2,0.7229267000425961,0.3031349753611356,0.4569218067692144,0.0001,32.22640132544076
-1,2,0.3425026327134381,0.15452328699346038,0.7736610512097921,0.0012876002759121888,33.103920929087224
-1,2,0.36475853712034423,0.12827273294109984,0.9187280859931118,0.0013565524978610066,36.1973288892241
-1,2,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0009945962380868056,36.48047252542518
-1,2,0.5305164724466528,0.1288623792804387,0.9382327340230416,0.0013565524978610066,38.2406372265242
-1,2,0.34042043236897573,0.13962353183024956,0.6282609305786266,0.0018581578163457228,39.60578301951349
-1,2,0.8439154680863321,0.13962353183024956,0.5345011503403043,0.0014288358501864126,40.30995638972234
-1,2,0.4416991956634205,0.12827273294109984,0.9187280859931118,0.0013565524978610066,40.998676107651605
-1,2,0.44054323532273704,0.1091678395933883,0.921306360199399,0.0014288358501864126,41.25760357753124
-1,2,0.5173515174422374,0.1042253440572248,0.5316475838880738,0.0014288358501864126,42.078745995981116
-1,2,0.5116476935247027,0.09706477534059378,0.5504748331076686,0.0014144454588051207,42.296740692419924
-1,2,0.5116476935247027,0.09706477534059378,0.5345011503403043,0.0014288358501864126,42.35225201555805
-1,2,0.5116476935247027,0.09679112095286978,0.5345011503403043,0.0014288358501864126,42.53641490651337
-1,2,0.4416991956634205,0.12827273294109984,0.5345011503403043,0.0016759002066931406,43.045774807934464
-1,2,0.3989377253044893,0.12424630769661295,0.5345011503403043,0.0016759002066931406,44.266801395169246
-1,2,0.5311652523373476,0.1091678395933883,0.9334973903714066,0.0014288358501864126,44.429795244976276
-1,2,0.5116476935247027,0.09679112095286978,0.5715404816068135,0.0014542580070450793,44.72300730600769
-1,2,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,44.995828527844694
-1,2,0.690718554119958,0.13512609467513192,0.7603296871049905,0.0015596854836849123,45.127931306445234
-1,2,0.5116476935247027,0.09679112095286978,0.9334973903714066,0.0014288358501864126,45.16700598536201
-1,2,0.4006494227701387,0.12827273294109984,0.5345011503403043,0.0016759002066931406,45.36880154401662
-1,2,0.45471252025117576,0.13962353183024956,0.7850613866271795,0.0006658902133321418,45.51296070879313
-1,2,0.6054488150654409,0.0790522874642965,0.6316166230883088,0.0006122124572569517,45.674205102667216
-1,2,0.6054488150654409,0.09803954169075568,0.9187280859931118,0.0013565524978610066,45.77377424451225
-1,2,0.22486335508161934,0.08966810114729226,0.33203235297883643,0.0004935261051821898,45.875328101032395
-1,2,0.33325350064669096,0.1278787527152742,0.6239338759380467,0.0018581578163457228,46.154080740200925
-1,2,0.3486476714914241,0.12862219826124296,0.8205377134348923,0.00039862221108963336,46.61013780368232
-1,2,0.22486335508161934,0.09571242459010834,0.3321526764004132,0.0004935261051821898,47.133705884615324
-1,2,0.3486476714914241,0.13547594269584262,0.8118411778938908,0.00039862221108963336,47.34404568115397
-1,2,0.43673782498783287,0.07391665816741422,0.5558915890257913,0.0014542580070450793,48.266748199721185
-1,2,0.5116476935247027,0.1057666236338449,0.33203235297883643,0.0018581578163457228,50.974397755102146
-1,2,0.8375760926489098,0.4384446547741199,0.7438505600159752,0.0001,51.11742832725041
-1,2,0.40129061976081504,0.057257942449945615,0.29327216889983526,0.00017218973053130515,51.26917071543132
-1,2,0.8439154680863321,0.13962353183024956,0.33203235297883643,0.0018581578163457228,52.10749101796108
-1,2,0.4416991956634205,0.12827273294109984,0.5832126593254928,0.0001,52.19703968580221
-1,2,0.3442963207245307,0.12827273294109984,0.9187280859931118,0.002,52.355135058997
-1,2,0.340344946844161,0.0790522874642965,0.6316166230883088,0.0001,53.00849378961874
-1,2,0.8439154680863321,0.0790522874642965,0.33203235297883643,0.00010324211097997358,53.221562287873795
-1,2,0.5116476935247027,0.09706477534059378,0.5423354592913041,0.0001,53.266480224529744
0,3,0.5305164724466528,0.1288623792804387,0.9382327340230416,0.0013565524978610066,38.2406372265242
0,3,0.22486335508161934,0.07250452318898158,0.3335744099560351,0.0004935261051821898,48.37528264764484
0,3,0.5173515174422374,0.13962353183024956,0.5316475838880738,0.0018581578163457228,49.65138200775105
0,3,0.34042043236897573,0.1042253440572248,0.6282609305786266,0.0014288358501864126,38.77928259569811
0,3,0.44054323532273704,0.1091678395933883,0.921306360199399,0.0014288358501864126,41.25760357753124
0,3,0.22486335508161934,0.09571242459010834,0.3321526764004132,0.0004935261051821898,47.133705884615324
0,3,0.3989377253044893,0.12424630769661295,0.5345011503403043,0.0016759002066931406,44.266801395169246
0,3,0.3989377253044893,0.12424630769661295,0.5315716563110121,0.002,53.299394720713906
0,3,0.6902051794345906,0.12379405246885856,0.9182871217159225,0.0015596854836849123,46.79930406368269
0,3,0.6054488150654409,0.09803954169075568,0.7603296871049905,0.0013565524978610066,43.616613912432804
0,3,0.34042043236897573,0.1288623792804387,0.9382327340230416,0.0013565524978610066,34.33648568393113
0,3,0.5305164724466528,0.13962353183024956,0.6282609305786266,0.0018581578163457228,51.67169192992587
0,3,0.690718554119958,0.1091678395933883,0.921306360199399,0.0015596854836849123,47.40996732850462
0,3,0.44054323532273704,0.13512609467513192,0.7603296871049905,0.0014288358501864126,38.87352969529747
0,3,0.8439154680863321,0.13962353183024956,0.5345011503403043,0.0010933992775150666,38.49609775175557
0,3,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0014288358501864126,34.34853083163216
0,3,0.5168140224914648,0.12862219826124296,0.5763789402189653,0.002,56.451406582549595
0,3,0.34674710153442523,0.105372406006895,0.8205377134348923,0.0014542580070450793,39.365978688854575
0,3,0.44054323532273704,0.1091678395933883,0.3321526764004132,0.0004935261051821898,46.0516959857666
0,3,0.22486335508161934,0.09571242459010834,0.921306360199399,0.0014288358501864126,34.88031423774919
0,3,0.5116476935247027,0.12827273294109984,0.9187280859931118,0.0013565524978610066,38.21527773268513
0,3,0.36475853712034423,0.1057666236338449,0.33203235297883643,0.0018581578163457228,47.31379445378764
0,3,0.5116476935247027,0.13962353183024956,0.7850613866271795,0.0018581578163457228,49.41593121254154
0,3,0.44229204239170916,0.1057666236338449,0.33203235297883643,0.0006042034262096176,45.33527992044158
0,3,0.34042043236897573,0.1462419688218304,0.7856661373778394,0.0013565524978610066,30.425949938338235
0,3,0.6054488150654409,0.09803954169075568,0.9187280859931118,0.002,64.83019988002303
0,3,0.5342125352303561,0.1187706070415238,0.5316475838880738,0.0018523725421288719,50.984610781643426
0,3,0.44054323532273704,0.1042253440572248,0.921306360199399,0.0014288358501864126,41.89834599618091
0,3,0.3522257427103898,0.1042253440572248,0.7740308255604227,0.0005288891307841672,46.86779382742997
0,3,0.5173515174422374,0.16837017961845582,0.5316475838880738,0.0014288358501864126,34.28550671286595
0,3,0.8508061719103436,0.11285286399384435,0.5345011503403043,0.0002344703819538278,52.161906464920236
0,3,0.8165937486551205,0.13962353183024956,0.1326379075638369,0.0014288358501864126,83.89983721693405
0,3,0.3425026327134381,0.13962353183024956,0.7850613866271795,0.0009945962380868056,34.31461860861687
0,3,0.34042043236897573,0.15452328699346038,0.7786000805617009,0.0012876002759121888,32.33405018153883
0,3,0.6867654860853862,0.13512609467513192,0.7736610512097921,0.0001,53.44123451400589
0,3,0.3425026327134381,0.14366257933549564,0.7706468203632951,0.0019985906315949696,46.816957709868525
0,3,0.33425286967699547,0.13962353183024956,0.6107292412959382,0.0018581578163457228,44.11572906983888
0,3,0.22486335508161934,0.08966810114729226,0.33203235297883643,0.0004935261051821898,45.875328101032395
0,3,0.44054323532273704,0.1091678395933883,0.9382327340230416,0.0013565524978610066,40.34655410876147
0,3,0.5305164724466528,0.1288623792804387,0.921306360199399,0.0014288358501864126,38.24372381123158
-1,3,0.8165937486551205,0.12827273294109984,0.1326379075638369,0.0002344703819538278,29.81820493084342
-1,3,0.34042043236897573,0.1462419688218304,0.7856661373778394,0.0013565524978610066,30.425949938338235
-1,3,0.7229267000425961,0.3031349753611356,0.4569218067692144,0.0001,32.22640132544076
-1,3,0.34042043236897573,0.15452328699346038,0.7786000805617009,0.0012876002759121888,32.33405018153883
-1,3,0.3425026327134381,0.15452328699346038,0.7736610512097921,0.0012876002759121888,33.103920929087224
-1,3,0.5173515174422374,0.16837017961845582,0.5316475838880738,0.0014288358501864126,34.28550671286595
-1,3,0.3425026327134381,0.13962353183024956,0.7850613866271795,0.0009945962380868056,34.31461860861687
-1,3,0.34042043236897573,0.1288623792804387,0.9382327340230416,0.0013565524978610066,34.33648568393113
-1,3,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0014288358501864126,34.34853083163216
-1,3,0.22486335508161934,0.09571242459010834,0.921306360199399,0.0014288358501864126,34.88031423774919
-1,3,0.36475853712034423,0.12827273294109984,0.9187280859931118,0.0013565524978610066,36.1973288892241
-1,3,0.34042043236897573,0.13962353183024956,0.7850613866271795,0.0009945962380868056,36.48047252542518
-1,3,0.5116476935247027,0.12827273294109984,0.9187280859931118,0.0013565524978610066,38.21527773268513
-1,3,0.5305164724466528,0.1288623792804387,0.9382327340230416,0.0013565524978610066,38.2406372265242
-1,3,0.5305164724466528,0.1288623792804387,0.921306360199399,0.0014288358501864126,38.24372381123158
-1,3,0.8439154680863321,0.13962353183024956,0.5345011503403043,0.0010933992775150666,38.49609775175557
-1,3,0.34042043236897573,0.1042253440572248,0.6282609305786266,0.0014288358501864126,38.77928259569811
-1,3,0.44054323532273704,0.13512609467513192,0.7603296871049905,0.0014288358501864126,38.87352969529747
-1,3,0.34674710153442523,0.105372406006895,0.8205377134348923,0.0014542580070450793,39.365978688854575
-1,3,0.34042043236897573,0.13962353183024956,0.6282609305786266,0.0018581578163457228,39.60578301951349
-1,3,0.8439154680863321,0.13962353183024956,0.5345011503403043,0.0014288358501864126,40.30995638972234
-1,3,0.44054323532273704,0.1091678395933883,0.9382327340230416,0.0013565524978610066,40.34655410876147
-1,3,0.4416991956634205,0.12827273294109984,0.9187280859931118,0.0013565524978610066,40.998676107651605
-1,3,0.44054323532273704,0.1091678395933883,0.921306360199399,0.0014288358501864126,41.25760357753124
-1,3,0.44054323532273704,0.1042253440572248,0.921306360199399,0.0014288358501864126,41.89834599618091
-1,3,0.5173515174422374,0.1042253440572248,0.5316475838880738,0.0014288358501864126,42.078745995981116
-1,3,0.5116476935247027,0.09706477534059378,0.5504748331076686,0.0014144454588051207,42.296740692419924
-1,3,0.5116476935247027,0.09706477534059378,0.5345011503403043,0.0014288358501864126,42.35225201555805
-1,3,0.5116476935247027,0.09679112095286978,0.5345011503403043,0.0014288358501864126,42.53641490651337
-1,3,0.4416991956634205,0.12827273294109984,0.5345011503403043,0.0016759002066931406,43.045774807934464
-1,3,0.6054488150654409,0.09803954169075568,0.7603296871049905,0.0013565524978610066,43.616613912432804
-1,3,0.33425286967699547,0.13962353183024956,0.6107292412959382,0.0018581578163457228,44.11572906983888
-1,3,0.3989377253044893,0.12424630769661295,0.5345011503403043,0.0016759002066931406,44.266801395169246
-1,3,0.5311652523373476,0.1091678395933883,0.9334973903714066,0.0014288358501864126,44.429795244976276
-1,3,0.5116476935247027,0.09679112095286978,0.5715404816068135,0.0014542580070450793,44.72300730600769
-1,3,0.6054488150654409,0.09803954169075568,0.5832126593254928,0.0006122124572569517,44.995828527844694
-1,3,0.690718554119958,0.13512609467513192,0.7603296871049905,0.0015596854836849123,45.127931306445234
-1,3,0.5116476935247027,0.09679112095286978,0.9334973903714066,0.0014288358501864126,45.16700598536201
-1,3,0.44229204239170916,0.1057666236338449,0.33203235297883643,0.0006042034262096176,45.33527992044158
-1,3,0.4006494227701387,0.12827273294109984,0.5345011503403043,0.0016759002066931406,45.36880154401662
0,4,0.5173515174422374,0.10565303913685933,0.9382327340230416,0.0014288358501864126,44.88296177270209
0,4,0.44054323532273704,0.16837017961845582,0.5316475838880738,0.0013565524978610066,29.34332716798923
0,4,0.44054323532273704,0.1091678395933883,0.9382327340230416,0.0013565524978610066,40.34655410876147
0,4,0.34042043236897573,0.15452328699346038,0.7786000805617009,0.0012876002759121888,32.33405018153883
0,4,0.34674710153442523,0.10675186714129821,0.8141577833035389,0.0019158516949705324,56.107696307436726
0,4,0.4402408257335852,0.105372406006895,0.921306360199399,0.0015529824032078706,43.5827866023393
0,4,0.5991298568009287,0.09803954169075568,0.7603296871049905,0.0004414875893850921,48.775502472214754
0,4,0.44054323532273704,0.13512609467513192,0.7603296871049905,0.0014288358501864126,38.87352969529747
